time_s,current_A,voltage_V,temperature_C,phase,window
810.0,0.03125,0.120526,25.00,discharge,
820.0,0.03125,0.120145,25.00,discharge,
830.0,0.03125,0.120067,25.00,discharge,
840.0,0.03125,0.119975,25.00,discharge,
850.0,0.03125,0.120231,25.00,discharge,
860.0,0.03125,0.120148,25.00,discharge,
870.0,0.03125,0.120444,25.00,discharge,
880.0,0.03125,0.120465,25.00,discharge,
890.0,0.03125,0.120264,25.00,discharge,
900.0,0.03125,0.120023,25.00,discharge,
910.0,0.03125,0.120318,25.00,discharge,
920.0,0.03125,0.120076,25.00,discharge,
930.0,0.03125,0.120307,25.00,discharge,
940.0,0.03125,0.119839,25.00,discharge,
950.0,0.03125,0.120738,25.00,discharge,
960.0,0.03125,0.120473,25.00,discharge,
970.0,0.03125,0.120535,25.00,discharge,
980.0,0.03125,0.120825,25.00,discharge,
990.0,0.03125,0.119951,25.00,discharge,
1000.0,0.03125,0.120635,25.00,discharge,
1010.0,0.03125,0.119807,25.00,discharge,
1020.0,0.03125,0.120606,25.00,discharge,
1030.0,0.03125,0.120052,25.00,discharge,
1040.0,0.03125,0.120028,25.00,discharge,
1050.0,0.03125,0.120124,25.00,discharge,
1060.0,0.03125,0.119936,25.00,discharge,
1070.0,0.03125,0.120726,25.00,discharge,
1080.0,0.03125,0.120850,25.00,discharge,
1090.0,0.03125,0.119878,25.00,discharge,
1100.0,0.03125,0.120127,25.00,discharge,
1110.0,0.03125,0.120290,25.00,discharge,
1120.0,0.03125,0.120647,25.00,discharge,
1130.0,0.03125,0.120448,25.00,discharge,
1140.0,0.03125,0.120242,25.00,discharge,
1150.0,0.03125,0.120008,25.00,discharge,
1160.0,0.03125,0.120327,25.00,discharge,
1170.0,0.03125,0.120342,25.00,discharge,
1180.0,0.03125,0.120509,25.00,discharge,
1190.0,0.03125,0.120637,25.00,discharge,
1200.0,0.03125,0.120368,25.00,discharge,
1210.0,0.03125,0.119786,25.00,discharge,
1220.0,0.03125,0.120389,25.00,discharge,
1230.0,0.03125,0.120385,25.00,discharge,
1240.0,0.03125,0.120779,25.00,discharge,
1250.0,0.03125,0.120442,25.00,discharge,
1260.0,0.03125,0.120124,25.00,discharge,
1270.0,0.03125,0.120270,25.00,discharge,
1280.0,0.03125,0.119704,25.00,discharge,
1290.0,0.03125,0.120169,25.00,discharge,
1300.0,0.03125,0.120487,25.00,discharge,
1310.0,0.03125,0.120178,25.00,discharge,
1320.0,0.03125,0.120846,25.00,discharge,
1330.0,0.03125,0.120222,25.00,discharge,
1340.0,0.03125,0.120338,25.00,discharge,
1350.0,0.03125,0.121045,25.00,discharge,
1360.0,0.03125,0.120096,25.00,discharge,
1370.0,0.03125,0.120543,25.00,discharge,
1380.0,0.03125,0.120222,25.00,discharge,
1390.0,0.03125,0.120188,25.00,discharge,
1400.0,0.03125,0.120591,25.00,discharge,
1410.0,0.03125,0.120529,25.00,discharge,
1420.0,0.03125,0.120141,25.00,discharge,
1430.0,0.03125,0.119523,25.00,discharge,
1440.0,0.03125,0.120057,25.00,discharge,
1450.0,0.03125,0.120549,25.00,discharge,
1460.0,0.03125,0.120029,25.00,discharge,
1470.0,0.03125,0.119742,25.00,discharge,
1480.0,0.03125,0.119732,25.00,discharge,
1490.0,0.03125,0.119877,25.00,discharge,
1500.0,0.03125,0.120305,25.00,discharge,
1510.0,0.03125,0.120197,25.00,discharge,
1520.0,0.03125,0.120249,25.00,discharge,
1530.0,0.03125,0.120242,25.00,discharge,
1540.0,0.03125,0.119918,25.00,discharge,
1550.0,0.03125,0.119995,25.00,discharge,
1560.0,0.03125,0.119489,25.00,discharge,
1570.0,0.03125,0.119834,25.00,discharge,
1580.0,0.03125,0.120522,25.00,discharge,
1590.0,0.03125,0.120038,25.00,discharge,
1600.0,0.03125,0.120178,25.00,discharge,
1610.0,0.03125,0.120116,25.00,discharge,
1620.0,0.03125,0.119833,25.00,discharge,
1630.0,0.03125,0.120276,25.00,discharge,
1640.0,0.03125,0.120206,25.00,discharge,
1650.0,0.03125,0.119948,25.00,discharge,
1660.0,0.03125,0.120222,25.00,discharge,
1670.0,0.03125,0.120092,25.00,discharge,
1680.0,0.03125,0.120213,25.00,discharge,
1690.0,0.03125,0.119825,25.00,discharge,
1700.0,0.03125,0.119701,25.00,discharge,
1710.0,0.03125,0.120228,25.00,discharge,
1720.0,0.03125,0.120211,25.00,discharge,
1730.0,0.03125,0.120457,25.00,discharge,
1740.0,0.03125,0.119962,25.00,discharge,
1750.0,0.03125,0.120310,25.00,discharge,
1760.0,0.03125,0.119654,25.00,discharge,
1770.0,0.03125,0.120158,25.00,discharge,
1780.0,0.03125,0.119931,25.00,discharge,
1790.0,0.03125,0.119937,25.00,discharge,
1800.0,0.03125,0.119998,25.00,discharge,
1810.0,0.03125,0.119965,25.00,discharge,
1820.0,0.03125,0.119661,25.00,discharge,
1830.0,0.03125,0.120069,25.00,discharge,
1840.0,0.03125,0.119494,25.00,discharge,
1850.0,0.03125,0.119722,25.00,discharge,
1860.0,0.03125,0.120183,25.00,discharge,
1870.0,0.03125,0.119666,25.00,discharge,
1880.0,0.03125,0.119674,25.00,discharge,
1890.0,0.03125,0.119583,25.00,discharge,
1900.0,0.03125,0.119466,25.00,discharge,
1910.0,0.03125,0.119046,25.00,discharge,
1920.0,0.03125,0.120084,25.00,discharge,
1930.0,0.03125,0.119986,25.00,discharge,
1940.0,0.03125,0.119711,25.00,discharge,
1950.0,0.03125,0.119423,25.00,discharge,
1960.0,0.03125,0.119550,25.00,discharge,
1970.0,0.03125,0.120335,25.00,discharge,
1980.0,0.03125,0.119618,25.00,discharge,
1990.0,0.03125,0.119237,25.00,discharge,
2000.0,0.03125,0.119685,25.00,discharge,
2010.0,0.03125,0.119508,25.00,discharge,
2020.0,0.03125,0.119079,25.00,discharge,
2030.0,0.03125,0.119250,25.00,discharge,
2040.0,0.03125,0.119601,25.00,discharge,
2050.0,0.03125,0.119590,25.00,discharge,
2060.0,0.03125,0.119394,25.00,discharge,
2070.0,0.03125,0.119277,25.00,discharge,
2080.0,0.03125,0.118971,25.00,discharge,
2090.0,0.03125,0.119084,25.00,discharge,
2100.0,0.03125,0.119165,25.00,discharge,
2110.0,0.03125,0.118888,25.00,discharge,
2120.0,0.03125,0.119535,25.00,discharge,
2130.0,0.03125,0.119456,25.00,discharge,
2140.0,0.03125,0.118337,25.00,discharge,
2150.0,0.03125,0.118526,25.00,discharge,
2160.0,0.03125,0.118606,25.00,discharge,
2170.0,0.03125,0.118327,25.00,discharge,
2180.0,0.03125,0.118672,25.00,discharge,
2190.0,0.03125,0.118572,25.00,discharge,
2200.0,0.03125,0.118759,25.00,discharge,
2210.0,0.03125,0.118602,25.00,discharge,
2220.0,0.03125,0.118254,25.00,discharge,
2230.0,0.03125,0.118345,25.00,discharge,
2240.0,0.03125,0.118285,25.00,discharge,
2250.0,0.03125,0.118313,25.00,discharge,
2260.0,0.03125,0.118736,25.00,discharge,
2270.0,0.03125,0.118433,25.00,discharge,
2280.0,0.03125,0.117816,25.00,discharge,
2290.0,0.03125,0.118154,25.00,discharge,
2300.0,0.03125,0.118006,25.00,discharge,
2310.0,0.03125,0.117671,25.00,discharge,
2320.0,0.03125,0.118111,25.00,discharge,
2330.0,0.03125,0.117437,25.00,discharge,
2340.0,0.03125,0.117642,25.00,discharge,
2350.0,0.03125,0.117758,25.00,discharge,
2360.0,0.03125,0.117467,25.00,discharge,
2370.0,0.03125,0.117612,25.00,discharge,
2380.0,0.03125,0.116971,25.00,discharge,
2390.0,0.03125,0.116792,25.00,discharge,
2400.0,0.03125,0.116845,25.00,discharge,
2410.0,0.03125,0.116615,25.00,discharge,
2420.0,0.03125,0.116582,25.00,discharge,
2430.0,0.03125,0.116744,25.00,discharge,
2440.0,0.03125,0.116015,25.00,discharge,
2450.0,0.03125,0.116829,25.00,discharge,
2460.0,0.03125,0.116715,25.00,discharge,
2470.0,0.03125,0.115546,25.00,discharge,
2480.0,0.03125,0.115969,25.00,discharge,
2490.0,0.03125,0.115135,25.00,discharge,
2500.0,0.03125,0.115797,25.00,discharge,
2510.0,0.03125,0.115567,25.00,discharge,
2520.0,0.03125,0.115186,25.00,discharge,
2530.0,0.03125,0.115121,25.00,discharge,
2540.0,0.03125,0.114930,25.00,discharge,
2550.0,0.03125,0.114915,25.00,discharge,
2560.0,0.03125,0.114189,25.00,discharge,
2570.0,0.03125,0.114630,25.00,discharge,
2580.0,0.03125,0.114221,25.00,discharge,
2590.0,0.03125,0.114150,25.00,discharge,
2600.0,0.03125,0.113687,25.00,discharge,
2610.0,0.03125,0.114004,25.00,discharge,
2620.0,0.03125,0.113155,25.00,discharge,
2630.0,0.03125,0.113452,25.00,discharge,
2640.0,0.03125,0.112876,25.00,discharge,
2650.0,0.03125,0.113330,25.00,discharge,
2660.0,0.03125,0.112493,25.00,discharge,
2670.0,0.03125,0.112725,25.00,discharge,
2680.0,0.03125,0.112278,25.00,discharge,
2690.0,0.03125,0.111967,25.00,discharge,
2700.0,0.03125,0.111716,25.00,discharge,
2710.0,0.03125,0.111489,25.00,discharge,
2720.0,0.03125,0.111036,25.00,discharge,
2730.0,0.03125,0.110977,25.00,discharge,
2740.0,0.03125,0.110895,25.00,discharge,
2750.0,0.03125,0.109998,25.00,discharge,
2760.0,0.03125,0.110318,25.00,discharge,
2770.0,0.03125,0.110287,25.00,discharge,
2780.0,0.03125,0.109950,25.00,discharge,
2790.0,0.03125,0.109523,25.00,discharge,
2800.0,0.03125,0.108650,25.00,discharge,
2810.0,0.03125,0.108605,25.00,discharge,
2820.0,0.03125,0.108585,25.00,discharge,
2830.0,0.03125,0.108529,25.00,discharge,
2840.0,0.03125,0.107949,25.00,discharge,
2850.0,0.03125,0.107396,25.00,discharge,
2860.0,0.03125,0.107294,25.00,discharge,
2870.0,0.03125,0.106714,25.00,discharge,
2880.0,0.03125,0.106542,25.00,discharge,
2890.0,0.03125,0.105886,25.00,discharge,
2900.0,0.03125,0.106229,25.00,discharge,
2910.0,0.03125,0.105079,25.00,discharge,
2920.0,0.03125,0.105446,25.00,discharge,
2930.0,0.03125,0.104715,25.00,discharge,
2940.0,0.03125,0.104915,25.00,discharge,
2950.0,0.03125,0.103946,25.00,discharge,
2960.0,0.03125,0.104181,25.00,discharge,
2970.0,0.03125,0.103705,25.00,discharge,
2980.0,0.03125,0.102873,25.00,discharge,
2990.0,0.03125,0.102693,25.00,discharge,
3000.0,0.03125,0.102387,25.00,discharge,
3010.0,0.03125,0.101393,25.00,discharge,
3020.0,0.03125,0.101157,25.00,discharge,
3030.0,0.03125,0.101423,25.00,discharge,
3040.0,0.03125,0.100659,25.00,discharge,
3050.0,0.03125,0.101134,25.00,discharge,
3060.0,0.03125,0.100088,25.00,discharge,
3070.0,0.03125,0.100142,25.00,discharge,
3080.0,0.03125,0.100066,25.00,discharge,
3090.0,0.03125,0.099541,25.00,discharge,
3100.0,0.03125,0.099120,25.00,discharge,
3110.0,0.03125,0.098616,25.00,discharge,
3120.0,0.03125,0.098449,25.00,discharge,
3130.0,0.03125,0.097749,25.00,discharge,
3140.0,0.03125,0.097312,25.00,discharge,
3150.0,0.03125,0.097296,25.00,discharge,
3160.0,0.03125,0.096618,25.00,discharge,
3170.0,0.03125,0.096589,25.00,discharge,
3180.0,0.03125,0.096306,25.00,discharge,
3190.0,0.03125,0.096083,25.00,discharge,
3200.0,0.03125,0.095457,25.00,discharge,
3210.0,0.03125,0.095612,25.00,discharge,
3220.0,0.03125,0.095019,25.00,discharge,
3230.0,0.03125,0.094268,25.00,discharge,
3240.0,0.03125,0.094295,25.00,discharge,
3250.0,0.03125,0.094635,25.00,discharge,
3260.0,0.03125,0.094083,25.00,discharge,
3270.0,0.03125,0.093449,25.00,discharge,
3280.0,0.03125,0.093150,25.00,discharge,
3290.0,0.03125,0.092669,25.00,discharge,
3300.0,0.03125,0.092591,25.00,discharge,
3310.0,0.03125,0.092728,25.00,discharge,
3320.0,0.03125,0.091761,25.00,discharge,
3330.0,0.03125,0.091825,25.00,discharge,
3340.0,0.03125,0.090944,25.00,discharge,
3350.0,0.03125,0.090883,25.00,discharge,
3360.0,0.03125,0.091172,25.00,discharge,
3370.0,0.03125,0.090839,25.00,discharge,
3380.0,0.03125,0.090148,25.00,discharge,
3390.0,0.03125,0.090107,25.00,discharge,
3400.0,0.03125,0.090128,25.00,discharge,
3410.0,0.03125,0.090217,25.00,discharge,
3420.0,0.03125,0.089378,25.00,discharge,
3430.0,0.03125,0.089146,25.00,discharge,
3440.0,0.03125,0.089120,25.00,discharge,
3450.0,0.03125,0.088757,25.00,discharge,
3460.0,0.03125,0.088116,25.00,discharge,
3470.0,0.03125,0.089074,25.00,discharge,
3480.0,0.03125,0.088337,25.00,discharge,
3490.0,0.03125,0.087851,25.00,discharge,
3500.0,0.03125,0.087410,25.00,discharge,
3510.0,0.03125,0.087549,25.00,discharge,
3520.0,0.03125,0.087691,25.00,discharge,
3530.0,0.03125,0.087083,25.00,discharge,
3540.0,0.03125,0.086601,25.00,discharge,
3550.0,0.03125,0.087277,25.00,discharge,
3560.0,0.03125,0.086717,25.00,discharge,
3570.0,0.03125,0.086378,25.00,discharge,
3580.0,0.03125,0.086035,25.00,discharge,
3590.0,0.03125,0.085847,25.00,discharge,
3600.0,0.03125,0.086367,25.00,discharge,
3610.0,0.03125,0.085272,25.00,discharge,
3620.0,0.03125,0.085743,25.00,discharge,
3630.0,0.03125,0.085556,25.00,discharge,
3640.0,0.03125,0.085558,25.00,discharge,
3650.0,0.03125,0.085238,25.00,discharge,
3660.0,0.03125,0.085020,25.00,discharge,
3670.0,0.03125,0.084710,25.00,discharge,
3680.0,0.03125,0.084730,25.00,discharge,
3690.0,0.03125,0.084541,25.00,discharge,
3700.0,0.03125,0.084866,25.00,discharge,
3710.0,0.03125,0.084131,25.00,discharge,
3720.0,0.03125,0.084945,25.00,discharge,
3730.0,0.03125,0.084211,25.00,discharge,
3740.0,0.03125,0.083632,25.00,discharge,
3750.0,0.03125,0.083805,25.00,discharge,
3760.0,0.03125,0.083943,25.00,discharge,
3770.0,0.03125,0.083735,25.00,discharge,
3780.0,0.03125,0.083117,25.00,discharge,
3790.0,0.03125,0.084094,25.00,discharge,
3800.0,0.03125,0.083410,25.00,discharge,
3810.0,0.03125,0.083664,25.00,discharge,
3820.0,0.03125,0.083314,25.00,discharge,
3830.0,0.03125,0.083222,25.00,discharge,
3840.0,0.03125,0.082741,25.00,discharge,
3850.0,0.03125,0.082898,25.00,discharge,
3860.0,0.03125,0.082897,25.00,discharge,
3870.0,0.03125,0.082764,25.00,discharge,
3880.0,0.03125,0.082950,25.00,discharge,
3890.0,0.03125,0.083309,25.00,discharge,
3900.0,0.03125,0.082525,25.00,discharge,
3910.0,0.03125,0.082214,25.00,discharge,
3920.0,0.03125,0.082645,25.00,discharge,
3930.0,0.03125,0.082318,25.00,discharge,
3940.0,0.03125,0.082045,25.00,discharge,
3950.0,0.03125,0.082479,25.00,discharge,
3960.0,0.03125,0.082447,25.00,discharge,
3970.0,0.03125,0.081865,25.00,discharge,
3980.0,0.03125,0.081863,25.00,discharge,
3990.0,0.03125,0.082229,25.00,discharge,
4000.0,0.03125,0.081517,25.00,discharge,
4010.0,0.03125,0.081894,25.00,discharge,
4020.0,0.03125,0.082197,25.00,discharge,
4030.0,0.03125,0.081354,25.00,discharge,
4040.0,0.03125,0.081607,25.00,discharge,
4050.0,0.03125,0.081806,25.00,discharge,
4060.0,0.03125,0.081536,25.00,discharge,
4070.0,0.03125,0.081535,25.00,discharge,
4080.0,0.03125,0.081805,25.00,discharge,
4090.0,0.03125,0.081846,25.00,discharge,
4100.0,0.03125,0.081419,25.00,discharge,
4110.0,0.03125,0.081843,25.00,discharge,
4120.0,0.03125,0.081663,25.00,discharge,
4130.0,0.03125,0.080950,25.00,discharge,
4140.0,0.03125,0.081596,25.00,discharge,
4150.0,0.03125,0.081351,25.00,discharge,
4160.0,0.03125,0.081304,25.00,discharge,
4170.0,0.03125,0.080738,25.00,discharge,
4180.0,0.03125,0.081108,25.00,discharge,
4190.0,0.03125,0.081303,25.00,discharge,
4200.0,0.03125,0.081096,25.00,discharge,
4210.0,0.03125,0.081314,25.00,discharge,
4220.0,0.03125,0.081177,25.00,discharge,
4230.0,0.03125,0.081509,25.00,discharge,
4240.0,0.03125,0.081264,25.00,discharge,
4250.0,0.03125,0.080902,25.00,discharge,
4260.0,0.03125,0.081272,25.00,discharge,
4270.0,0.03125,0.081235,25.00,discharge,
4280.0,0.03125,0.081032,25.00,discharge,
4290.0,0.03125,0.080833,25.00,discharge,
4300.0,0.03125,0.080909,25.00,discharge,
4310.0,0.03125,0.080301,25.00,discharge,
4320.0,0.03125,0.081149,25.00,discharge,
4330.0,0.03125,0.080420,25.00,discharge,
4340.0,0.03125,0.080876,25.00,discharge,
4350.0,0.03125,0.080793,25.00,discharge,
4360.0,0.03125,0.080889,25.00,discharge,
4370.0,0.03125,0.080753,25.00,discharge,
4380.0,0.03125,0.079878,25.00,discharge,
4390.0,0.03125,0.081526,25.00,discharge,
4400.0,0.03125,0.080590,25.00,discharge,
4410.0,0.03125,0.080446,25.00,discharge,
4420.0,0.03125,0.080827,25.00,discharge,
4430.0,0.03125,0.081075,25.00,discharge,
4440.0,0.03125,0.080815,25.00,discharge,
4450.0,0.03125,0.080617,25.00,discharge,
4460.0,0.03125,0.081488,25.00,discharge,
4470.0,0.03125,0.080265,25.00,discharge,
4480.0,0.03125,0.080475,25.00,discharge,
4490.0,0.03125,0.080838,25.00,discharge,
4500.0,0.03125,0.080248,25.00,discharge,
4510.0,0.03125,0.080598,25.00,discharge,
4520.0,0.03125,0.080539,25.00,discharge,
4530.0,0.03125,0.080687,25.00,discharge,
4540.0,0.03125,0.080199,25.00,discharge,
4550.0,0.03125,0.080593,25.00,discharge,
4560.0,0.03125,0.080050,25.00,discharge,
4570.0,0.03125,0.080522,25.00,discharge,
4580.0,0.03125,0.080576,25.00,discharge,
4590.0,0.03125,0.080516,25.00,discharge,
4600.0,0.03125,0.079968,25.00,discharge,
4610.0,0.03125,0.080495,25.00,discharge,
4620.0,0.03125,0.079981,25.00,discharge,
4630.0,0.03125,0.080268,25.00,discharge,
4640.0,0.03125,0.080578,25.00,discharge,
4650.0,0.03125,0.080458,25.00,discharge,
4660.0,0.03125,0.080310,25.00,discharge,
4670.0,0.03125,0.080362,25.00,discharge,
4680.0,0.03125,0.080768,25.00,discharge,
4690.0,0.03125,0.080207,25.00,discharge,
4700.0,0.03125,0.080096,25.00,discharge,
4710.0,0.03125,0.080467,25.00,discharge,
4720.0,0.03125,0.080115,25.00,discharge,
4730.0,0.03125,0.080260,25.00,discharge,
4740.0,0.03125,0.080637,25.00,discharge,
4750.0,0.03125,0.080305,25.00,discharge,
4760.0,0.03125,0.080632,25.00,discharge,
4770.0,0.03125,0.080720,25.00,discharge,
4780.0,0.03125,0.080231,25.00,discharge,
4790.0,0.03125,0.080849,25.00,discharge,
4800.0,0.03125,0.079983,25.00,discharge,
4810.0,0.03125,0.080017,25.00,discharge,
4820.0,0.03125,0.080207,25.00,discharge,
4830.0,0.03125,0.080791,25.00,discharge,
4840.0,0.03125,0.079982,25.00,discharge,
4850.0,0.03125,0.080559,25.00,discharge,
4860.0,0.03125,0.080280,25.00,discharge,
4870.0,0.03125,0.080358,25.00,discharge,
4880.0,0.03125,0.080007,25.00,discharge,
4890.0,0.03125,0.080658,25.00,discharge,
4900.0,0.03125,0.080033,25.00,discharge,
4910.0,0.03125,0.080604,25.00,discharge,
4920.0,0.03125,0.080374,25.00,discharge,
4930.0,0.03125,0.080020,25.00,discharge,
4940.0,0.03125,0.080753,25.00,discharge,
4950.0,0.03125,0.079735,25.00,discharge,
4960.0,0.03125,0.080498,25.00,discharge,
4970.0,0.03125,0.080085,25.00,discharge,
4980.0,0.03125,0.080717,25.00,discharge,
4990.0,0.03125,0.080221,25.00,discharge,
5000.0,0.03125,0.080261,25.00,discharge,
5010.0,0.03125,0.080602,25.00,discharge,
5020.0,0.03125,0.080042,25.00,discharge,
5030.0,0.03125,0.080052,25.00,discharge,
5040.0,0.03125,0.080078,25.00,discharge,
5050.0,0.03125,0.079851,25.00,discharge,
5060.0,0.03125,0.080064,25.00,discharge,
5070.0,0.03125,0.079911,25.00,discharge,
5080.0,0.03125,0.080483,25.00,discharge,
5090.0,0.03125,0.079974,25.00,discharge,
5100.0,0.03125,0.080009,25.00,discharge,
5110.0,0.03125,0.079902,25.00,discharge,
5120.0,0.03125,0.080229,25.00,discharge,
5130.0,0.03125,0.079392,25.00,discharge,
5140.0,0.03125,0.080419,25.00,discharge,
5150.0,0.03125,0.080243,25.00,discharge,
5160.0,0.03125,0.080137,25.00,discharge,
5170.0,0.03125,0.079962,25.00,discharge,
5180.0,0.03125,0.080277,25.00,discharge,
5190.0,0.03125,0.080741,25.00,discharge,
5200.0,0.03125,0.079891,25.00,discharge,
5210.0,0.03125,0.079798,25.00,discharge,
5220.0,0.03125,0.080011,25.00,discharge,
5230.0,0.03125,0.079904,25.00,discharge,
5240.0,0.03125,0.080028,25.00,discharge,
5250.0,0.03125,0.080441,25.00,discharge,
5260.0,0.03125,0.080365,25.00,discharge,
5270.0,0.03125,0.080351,25.00,discharge,
5280.0,0.03125,0.079747,25.00,discharge,
5290.0,0.03125,0.080454,25.00,discharge,
5300.0,0.03125,0.080610,25.00,discharge,
5310.0,0.03125,0.079731,25.00,discharge,
5320.0,0.03125,0.080282,25.00,discharge,
5330.0,0.03125,0.079822,25.00,discharge,
5340.0,0.03125,0.079921,25.00,discharge,
5350.0,0.03125,0.079961,25.00,discharge,
5360.0,0.03125,0.080503,25.00,discharge,
5370.0,0.03125,0.079925,25.00,discharge,
5380.0,0.03125,0.080319,25.00,discharge,
5390.0,0.03125,0.079698,25.00,discharge,
5400.0,0.03125,0.080503,25.00,discharge,
5410.0,0.03125,0.079584,25.00,discharge,
5420.0,0.03125,0.080148,25.00,discharge,
5430.0,0.03125,0.080283,25.00,discharge,
5440.0,0.03125,0.080066,25.00,discharge,
5450.0,0.03125,0.079915,25.00,discharge,
5460.0,0.03125,0.080034,25.00,discharge,
5470.0,0.03125,0.079629,25.00,discharge,
5480.0,0.03125,0.080100,25.00,discharge,
5490.0,0.03125,0.079812,25.00,discharge,
5500.0,0.03125,0.080234,25.00,discharge,
5510.0,0.03125,0.080441,25.00,discharge,
5520.0,0.03125,0.080166,25.00,discharge,
5530.0,0.03125,0.079783,25.00,discharge,
5540.0,0.03125,0.079844,25.00,discharge,
5550.0,0.03125,0.079878,25.00,discharge,
5560.0,0.03125,0.079889,25.00,discharge,
5570.0,0.03125,0.080126,25.00,discharge,
5580.0,0.03125,0.080264,25.00,discharge,
5590.0,0.03125,0.079841,25.00,discharge,
5600.0,0.03125,0.079829,25.00,discharge,
5610.0,0.03125,0.079853,25.00,discharge,
5620.0,0.03125,0.080296,25.00,discharge,
5630.0,0.03125,0.080130,25.00,discharge,
5640.0,0.03125,0.080095,25.00,discharge,
5650.0,0.03125,0.079808,25.00,discharge,
5660.0,0.03125,0.079928,25.00,discharge,
5670.0,0.03125,0.079875,25.00,discharge,
5680.0,0.03125,0.080130,25.00,discharge,
5690.0,0.03125,0.079874,25.00,discharge,
5700.0,0.03125,0.080199,25.00,discharge,
5710.0,0.03125,0.080044,25.00,discharge,
5720.0,0.03125,0.079715,25.00,discharge,
5730.0,0.03125,0.079819,25.00,discharge,
5740.0,0.03125,0.079863,25.00,discharge,
5750.0,0.03125,0.080121,25.00,discharge,
5760.0,0.03125,0.080175,25.00,discharge,
5770.0,0.03125,0.079774,25.00,discharge,
5780.0,0.03125,0.079879,25.00,discharge,
5790.0,0.03125,0.079885,25.00,discharge,
5800.0,0.03125,0.080066,25.00,discharge,
5810.0,0.03125,0.080185,25.00,discharge,
5820.0,0.03125,0.080299,25.00,discharge,
5830.0,0.03125,0.079972,25.00,discharge,
5840.0,0.03125,0.079254,25.00,discharge,
5850.0,0.03125,0.079710,25.00,discharge,
5860.0,0.03125,0.080051,25.00,discharge,
5870.0,0.03125,0.080157,25.00,discharge,
5880.0,0.03125,0.080648,25.00,discharge,
5890.0,0.03125,0.080171,25.00,discharge,
5900.0,0.03125,0.079802,25.00,discharge,
5910.0,0.03125,0.079719,25.00,discharge,
5920.0,0.03125,0.080253,25.00,discharge,
5930.0,0.03125,0.079976,25.00,discharge,
5940.0,0.03125,0.080088,25.00,discharge,
