dataset,cell,window,run_id,run_short,protocol,parameter_match_grade,parameter,delta,time_s,residual_mV,response_mV_per_unit,abs_current_A,progress_fraction,valid,response_rms_mV,cosine_alignment,projection_fraction
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,46.37462732145286,113.41078821570783,0.01064607063394618,1.000052809715271,0.006880104860837906,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,50.42156597764188,114.65468411152635,0.013917411318953299,1.0002334117889404,0.007480505638766714,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,53.45284613172044,115.20621186273684,0.015752118777134783,1.0002334117889404,0.007930224084546862,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,56.4839679618126,54.79279598837961,0.009484103450363435,0.5002684593200684,0.008379919041499363,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,60.51515991794804,51.88814915728557,0.005537338153560611,0.5000878572463989,0.0089779836508412,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,63.54640345089501,51.02801557805137,0.003747571665213556,0.5004490613937378,0.009427696663537787,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,66.5776270893366,71.81442582710761,0.0035604753090279218,1.9243103452026844e-05,0.009877406724700503,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,70.60911998434312,71.69651946505118,0.003858337986883953,1.9243103452026844e-05,0.010475515981107113,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,73.64012242734316,71.7029271707732,0.0038373579780426326,1.9243103452026844e-05,0.01092519322588034,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,76.686964722212,71.54537322746401,0.003735660416559483,1.9243103452026844e-05,0.011377220459173842,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,80.73386130370636,91.69764697393079,0.00522614796216736,0.499945729970932,0.01197761499493257,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,83.7493902765782,92.70605169780977,0.006733711965800637,0.4997650980949402,0.012424996607305235,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,86.78059859689165,93.3428675940342,0.007805151288620138,0.499945729970932,0.012874704395881972,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,90.81182231707136,93.7428483325693,0.008847752848151202,0.499945729970932,0.01347277371771355,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,93.84285161189835,94.242163856312,0.009480231830671926,0.4997650980949402,0.013922454946203646,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,96.87430036051228,94.62150296044936,0.010032912354240864,0.4997650980949402,0.01437219840454237,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,100.92112693779929,94.74663282682671,0.010684729518928293,0.499945729970932,0.014972582554529499,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,103.9523641550295,94.88497145099694,0.01112360411004154,0.4997650980949402,0.01542229463023109,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,106.99917799409012,95.19705772233245,0.011533047653555784,0.499945729970932,0.01587431764184227,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,111.03012765227322,95.60105617529224,0.012034253220605251,0.499945729970932,0.016472346304041978,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,114.04606683593374,95.64155116763385,0.012384026477629817,0.499945729970932,0.016919788774978996,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,118.09290386423164,95.6135963552458,0.012824242003883768,0.4997650980949402,0.017520174475470246,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,121.10832229200967,96.00450646053903,0.01313504145894484,0.499945729970932,0.017967539687455868,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,124.13973389819876,95.93033165507103,0.013432800274326695,0.4997650980949402,0.01841727763537235,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,128.20159325899658,95.94073308680207,0.013813931356576603,0.499945729970932,0.019019892037824643,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,131.23356282363966,96.20109942981347,0.014086495560006185,0.500126302242279,0.01946971276403808,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,134.24923557930742,96.15748403006607,0.014346358367944845,0.499945729970932,0.019917115707918303,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,138.29591552671263,96.52775363622234,0.01468204682719687,0.500126302242279,0.020517478104006354,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,141.32715107478725,96.33140774808746,0.01492355699239667,0.500126302242279,0.020967189932073277,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,144.34291894714988,96.47117013120621,0.015154939110306742,0.499945729970932,0.021414606987394873,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,148.38956988236168,96.55484203089193,0.015453303847667854,0.4997650980949402,0.022014965079255714,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,151.42080953565164,96.69492146166725,0.015670239950082987,0.499945729970932,0.0224646775163693,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,154.46736840522135,96.68175799156087,0.015881776557202798,0.499945729970932,0.022916662700898406,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,158.48324201724972,96.78096823183147,0.016151256397867186,0.499945729970932,0.023512454692219607,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,161.51445538513144,96.7776297406151,0.01634800532279712,0.499945729970932,0.02396216322964978,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,164.54574067698923,97.10144130884314,0.016539354851241583,0.499945729970932,0.024411882437666992,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,168.59259537425896,117.30247924580439,0.020182053663830857,1.000052809715271,0.02501227075951363,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,171.6394123110258,118.02242450409483,0.022566049397987342,1.0002334117889404,0.025464294230698174,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,174.65468868029348,118.41655151767539,0.024346463632918258,1.000052809715271,0.025911638366989946,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,178.67066216083913,118.48729048947293,0.026230592367060268,1.0002334117889404,0.026507445174729326,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,181.7018516392709,55.223848475124186,0.015916825348849528,0.5002684593200684,0.026957150167938655,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,184.7175273222201,54.21044550337584,0.012103385623740692,0.5004490613937378,0.027404553546108153,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,188.74828188492395,73.87129716367902,0.01159372528092284,1.9243103452026844e-05,0.028002553264089167,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,191.78006840406303,74.387280175082,0.011233678947064618,1.9243103452026844e-05,0.02845234683380918,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,194.811160084133,74.68972095874626,0.010777029002539962,0.00019985238031949848,0.028902037317727045,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,198.8579851376344,74.7683236201322,0.010131860910256307,1.9243103452026844e-05,0.029502421241646485,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,201.87366686060705,74.97768964532226,0.009679155514863425,1.9243103452026844e-05,0.02994982551590932,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,204.9049837661405,95.32052585512841,0.011570707333374841,0.4997650980949402,0.0303995494141077,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,208.936140018428,96.43320529665812,0.013435437979936182,0.499945729970932,0.03099760872645349,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,211.95173585267912,96.75309061233773,0.014285623554100013,0.499945729970932,0.03144500025833014,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,214.96737071405005,97.14399402607566,0.014904636724821785,0.499945729970932,0.03189239758024096,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,219.0136546961112,97.4703596207207,0.01554642725443145,0.499945729970932,0.03249270123120812,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,222.0447463360761,97.47595730757652,0.015938596172881958,0.499945729970932,0.032942391709176025,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,226.0766751658957,97.74286877425541,0.016384908050337543,0.499945729970932,0.03354056564054392,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,229.10788358145143,97.81140758627593,0.016677979792767417,0.4997650980949402,0.03399027344325073,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,232.1234573808688,97.89341146598795,0.01694343427893763,0.4997650980949402,0.03443766170605601,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,236.18583259534356,98.07020653849108,0.01726990292549857,0.499945729970932,0.03504035264017216,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,239.2327974501968,98.17488482321002,0.01749587461685742,0.500126302242279,0.03549239805637286,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,242.2639844023397,266.55319287314904,0.03511171184022999,3.9994311332702637,0.035942102674783864,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,246.2953252690313,269.5236243525909,0.06548747377710384,3.9996116161346436,0.03654018937638392,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,249.31083824710004,193.31623240930807,0.07230822437809259,2.4996516704559326,0.03698756861577961,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,252.3420224022848,192.10820990893484,0.07479462098225476,2.5000128746032715,0.03743727281923602,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,256.38886815730075,191.38420254858968,0.07998883087445563,2.4994709491729736,0.038037659814416605,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,259.4194649308083,190.85251265223758,0.0844193880022992,2.4996516704559326,0.03848727687436877,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,262.4514212976137,190.57375596224625,0.08888847807808631,2.4996516704559326,0.038937095642560926,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,266.48212360026446,190.06563780437347,0.09476263521657202,2.4996516704559326,0.03953508760727973,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,269.4982216743192,189.49177618123824,0.09907918108176261,2.4996516704559326,0.03998255365107624,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,272.5444374701656,36.17815325335938,0.03881392382609761,0.9996531009674072,0.04043448793744556,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,276.56080909648153,31.581035313022365,0.02680228426976683,0.9998337030410767,0.04103035381379223,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,279.59183952913736,30.9861119355479,0.02154678153010181,0.9998337030410767,0.041480035211089755,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,282.6226678187704,118.21339295188737,0.03817477824741289,1.0002334117889404,0.041929686618600324,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,286.65430466699763,118.66923531145446,0.044696874192950986,1.0002334117889404,0.04252781723179858,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,289.6855344306787,118.8020506207299,0.047147157036242504,1.000052809715271,0.04297752820169722,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,292.7167460391829,118.71577776517661,0.04868006183711415,1.000052809715271,0.04342723647810747,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,296.7481135221133,118.90832051347866,0.05008658297334101,1.0004140138626099,0.0440253271284727,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,299.779185107167,119.11168376853266,0.050886126704563495,1.0002334117889404,0.044475014631109054,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,302.79439388825267,119.01276995901355,0.05155806731660384,1.0002334117889404,0.04492234874006894,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,306.8260339645167,118.85615080765311,0.05233124214631957,1.000052809715271,0.04552047983217631,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,309.8418305332889,118.95034930811654,0.052849519256437105,1.000052809715271,0.045967901144875666,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,312.873011134634,-8.340875490322919,0.018521255196191078,2.000589609146118,0.04641760482108709,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,316.8885050467834,-11.356838229319877,0.009964570617526647,2.0000479221343994,0.04701334048041958,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,319.9353418329447,-11.868901641423513,0.00604291015449121,2.0000479221343994,0.04746536689644537,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,322.95109316414164,77.34272568222389,0.009692801218319502,1.9243103452026844e-05,0.04791278149773205,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,326.9665482095843,77.65390048574305,0.013027068659354768,1.9243103452026844e-05,0.04850851139082914,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,329.99782529602453,77.68941517190208,0.013914717618135342,1.9243103452026844e-05,0.04895822938149677,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,334.0289702953123,77.85128971016863,0.014183542543788619,1.9243103452026844e-05,0.04955628702435597,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,337.0597932416458,77.92391872090043,0.014083079297178003,1.9243103452026844e-05,0.05000593763913864,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,340.075901125103,78.03021955918422,0.013862703951428301,1.9243103452026844e-05,0.050453405138250716,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,344.1065122608961,78.03947585411386,0.013457737406685766,1.9243103452026844e-05,0.051051383577523035,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,347.1222325698982,78.17895398590568,0.01311471846787704,1.9243103452026844e-05,0.0514987935763802,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,350.1383868437988,78.32226860105118,0.012750095741420608,1.9243103452026844e-05,0.05194626795794361,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,354.18508302159535,78.51522469150262,0.012244528219129691,1.9243103452026844e-05,0.052546632761960324,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,357.21635994764074,78.49595100900997,0.011860113811046347,1.9243103452026844e-05,0.052996350728831895,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,359.99854587399386,78.62428828749745,0.011502331482837747,1.9243103452026844e-05,0.053409113742170486,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,364.01414026619386,78.64218698217672,0.010991250493086469,1.9243103452026844e-05,0.054004864308647774,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
calce_20r,2,DST_50SOC,calce_20r/2/DST_50SOC,20R DST50,DST,B,Dsn,0.2,367.02973317817305,78.93444457938514,0.010614051191293328,1.9243103452026844e-05,0.05445225540697836,True,0.6046781180263681,0.8182040242924821,0.6694578253684127
