time_s,current_A,voltage_V,temperature_C,phase,window
550.0,0,0.780452,25.00,rest,
560.0,0,0.780462,25.00,rest,
570.0,0,0.780542,25.00,rest,
580.0,0,0.779978,25.00,rest,
590.0,0,0.780135,25.00,rest,
600.0,0.2,0.630946,25.00,discharge,
610.0,0.2,0.565693,25.00,discharge,
620.0,0.2,0.522378,25.00,discharge,
630.0,0.2,0.484900,25.00,discharge,
640.0,0.2,0.452897,25.00,discharge,
650.0,0.2,0.423934,25.00,discharge,
660.0,0.2,0.398603,25.00,discharge,
670.0,0.2,0.375186,25.00,discharge,
680.0,0.2,0.353920,25.00,discharge,
690.0,0.2,0.334062,25.00,discharge,
700.0,0.2,0.317588,25.00,discharge,
710.0,0.2,0.302306,25.00,discharge,
720.0,0.2,0.288453,25.00,discharge,
730.0,0.2,0.275392,25.00,discharge,
740.0,0.2,0.264794,25.00,discharge,
750.0,0.2,0.253647,25.00,discharge,
760.0,0.2,0.244658,25.00,discharge,
770.0,0.2,0.236869,25.00,discharge,
780.0,0.2,0.229164,25.00,discharge,
790.0,0.2,0.223061,25.00,discharge,
800.0,0.2,0.216503,25.00,discharge,
810.0,0.2,0.210851,25.00,discharge,
820.0,0.2,0.206072,25.00,discharge,
830.0,0.2,0.201497,25.00,discharge,
840.0,0.2,0.197524,25.00,discharge,
850.0,0.2,0.194580,25.00,discharge,
860.0,0.2,0.191408,25.00,discharge,
870.0,0.2,0.188787,25.00,discharge,
880.0,0.2,0.185625,25.00,discharge,
890.0,0.2,0.184070,25.00,discharge,
900.0,0.2,0.181418,25.00,discharge,
910.0,0.2,0.180122,25.00,discharge,
920.0,0.2,0.177846,25.00,discharge,
930.0,0.2,0.176242,25.00,discharge,
940.0,0.2,0.175163,25.00,discharge,
950.0,0.2,0.174145,25.00,discharge,
960.0,0.2,0.172736,25.00,discharge,
970.0,0.2,0.171453,25.00,discharge,
980.0,0.2,0.170242,25.00,discharge,
990.0,0.2,0.169299,25.00,discharge,
1000.0,0.2,0.168992,25.00,discharge,
1010.0,0.2,0.168295,25.00,discharge,
1020.0,0.2,0.167128,25.00,discharge,
1030.0,0.2,0.166045,25.00,discharge,
1040.0,0.2,0.165820,25.00,discharge,
1050.0,0.2,0.164355,25.00,discharge,
1060.0,0.2,0.163687,25.00,discharge,
1070.0,0.2,0.163221,25.00,discharge,
1080.0,0.2,0.161458,25.00,discharge,
1090.0,0.2,0.161305,25.00,discharge,
1100.0,0.2,0.160022,25.00,discharge,
1110.0,0.2,0.159185,25.00,discharge,
1120.0,0.2,0.158031,25.00,discharge,
1130.0,0.2,0.156962,25.00,discharge,
1140.0,0.2,0.155906,25.00,discharge,
1150.0,0.2,0.154219,25.00,discharge,
1160.0,0.2,0.153581,25.00,discharge,
1170.0,0.2,0.152048,25.00,discharge,
1180.0,0.2,0.150738,25.00,discharge,
1190.0,0.2,0.149478,25.00,discharge,
1200.0,0.2,0.148013,25.00,discharge,
1210.0,0.2,0.146693,25.00,discharge,
1220.0,0.2,0.145155,25.00,discharge,
1230.0,0.2,0.143438,25.00,discharge,
1240.0,0.2,0.142609,25.00,discharge,
1250.0,0.2,0.141261,25.00,discharge,
1260.0,0.2,0.139971,25.00,discharge,
1270.0,0.2,0.139451,25.00,discharge,
1280.0,0.2,0.138246,25.00,discharge,
1290.0,0.2,0.137219,25.00,discharge,
1300.0,0.2,0.136389,25.00,discharge,
1310.0,0.2,0.136013,25.00,discharge,
1320.0,0.2,0.135321,25.00,discharge,
1330.0,0.2,0.134930,25.00,discharge,
1340.0,0.2,0.133876,25.00,discharge,
1350.0,0.2,0.133554,25.00,discharge,
1360.0,0.2,0.133023,25.00,discharge,
1370.0,0.2,0.132290,25.00,discharge,
1380.0,0.2,0.130544,25.00,discharge,
1390.0,0.2,0.130877,25.00,discharge,
1400.0,0.2,0.129790,25.00,discharge,
1410.0,0.2,0.128901,25.00,discharge,
1420.0,0.2,0.127857,25.00,discharge,
1430.0,0.2,0.126702,25.00,discharge,
1440.0,0.2,0.125382,25.00,discharge,
1450.0,0.2,0.123728,25.00,discharge,
1460.0,0.2,0.121668,25.00,discharge,
1470.0,0.2,0.120478,25.00,discharge,
1480.0,0.2,0.118434,25.00,discharge,
1490.0,0.2,0.117094,25.00,discharge,
1500.0,0.2,0.114753,25.00,discharge,
1510.0,0.2,0.112959,25.00,discharge,
1520.0,0.2,0.110846,25.00,discharge,
1530.0,0.2,0.109229,25.00,discharge,
1540.0,0.2,0.107807,25.00,discharge,
1550.0,0.2,0.105962,25.00,discharge,
1560.0,0.2,0.105271,25.00,discharge,
1570.0,0.2,0.104098,25.00,discharge,
1580.0,0.2,0.102891,25.00,discharge,
1590.0,0.2,0.101795,25.00,discharge,
1600.0,0.2,0.102072,25.00,discharge,
1610.0,0.2,0.101348,25.00,discharge,
1620.0,0.2,0.100897,25.00,discharge,
1630.0,0.2,0.100685,25.00,discharge,
1640.0,0.2,0.101069,25.00,discharge,
1650.0,0.2,0.100331,25.00,discharge,
1660.0,0.2,0.100238,25.00,discharge,
1670.0,0.2,0.099667,25.00,discharge,
1680.0,0.2,0.100536,25.00,discharge,
1690.0,0.2,0.100266,25.00,discharge,
1700.0,0.2,0.100277,25.00,discharge,
1710.0,0.2,0.099950,25.00,discharge,
1720.0,0.2,0.100199,25.00,discharge,
1730.0,0.2,0.100031,25.00,discharge,
1740.0,0.2,0.100104,25.00,discharge,
1750.0,0.2,0.099878,25.00,discharge,
1760.0,0.2,0.099488,25.00,discharge,
1770.0,0.2,0.100247,25.00,discharge,
1780.0,0.2,0.099367,25.00,discharge,
1790.0,0.2,0.099884,25.00,discharge,
1800.0,0.2,0.099903,25.00,discharge,
1810.0,0.2,0.099660,25.00,discharge,
1820.0,0.2,0.100163,25.00,discharge,
1830.0,0.2,0.099924,25.00,discharge,
1840.0,0.2,0.099856,25.00,discharge,
1850.0,0.2,0.100143,25.00,discharge,
1860.0,0.2,0.099842,25.00,discharge,
1870.0,0.2,0.100396,25.00,discharge,
1880.0,0.2,0.100075,25.00,discharge,
1890.0,0.2,0.099812,25.00,discharge,
1900.0,0.2,0.099350,25.00,discharge,
1910.0,0.2,0.099511,25.00,discharge,
1920.0,0.2,0.100189,25.00,discharge,
1930.0,0.2,0.099794,25.00,discharge,
1940.0,0.2,0.099653,25.00,discharge,
1950.0,0.2,0.100138,25.00,discharge,
1960.0,0.2,0.099138,25.00,discharge,
1970.0,0.2,0.099189,25.00,discharge,
1980.0,0.2,0.099015,25.00,discharge,
1990.0,0.2,0.099064,25.00,discharge,
2000.0,0.2,0.098341,25.00,discharge,
2010.0,0.2,0.097906,25.00,discharge,
2020.0,0.2,0.097034,25.00,discharge,
2030.0,0.2,0.097002,25.00,discharge,
2040.0,0.2,0.096104,25.00,discharge,
2050.0,0.2,0.094574,25.00,discharge,
2060.0,0.2,0.093366,25.00,discharge,
2070.0,0.2,0.091249,25.00,discharge,
2080.0,0.2,0.089525,25.00,discharge,
2090.0,0.2,0.087833,25.00,discharge,
2100.0,0.2,0.084975,25.00,discharge,
2110.0,0.2,0.082969,25.00,discharge,
2120.0,0.2,0.079296,25.00,discharge,
2130.0,0.2,0.076976,25.00,discharge,
2140.0,0.2,0.074123,25.00,discharge,
2150.0,0.2,0.071921,25.00,discharge,
2160.0,0.2,0.069565,25.00,discharge,
2170.0,0.2,0.067487,25.00,discharge,
2180.0,0.2,0.065762,25.00,discharge,
2190.0,0.2,0.065572,25.00,discharge,
2200.0,0.2,0.063497,25.00,discharge,
2210.0,0.2,0.061989,25.00,discharge,
2220.0,0.2,0.061647,25.00,discharge,
2230.0,0.2,0.061437,25.00,discharge,
2240.0,0.2,0.060591,25.00,discharge,
2250.0,0.2,0.060749,25.00,discharge,
2260.0,0.2,0.060315,25.00,discharge,
2270.0,0.2,0.059699,25.00,discharge,
2280.0,0.2,0.059378,25.00,discharge,
2290.0,0.2,0.059027,25.00,discharge,
2300.0,0.2,0.058954,25.00,discharge,
2310.0,0.2,0.058577,25.00,discharge,
2320.0,0.2,0.059250,25.00,discharge,
2330.0,0.2,0.059247,25.00,discharge,
2340.0,0.2,0.058282,25.00,discharge,
2350.0,0.2,0.058200,25.00,discharge,
2360.0,0.2,0.057922,25.00,discharge,
2370.0,0.2,0.058065,25.00,discharge,
2380.0,0.2,0.057325,25.00,discharge,
2390.0,0.2,0.057817,25.00,discharge,
2400.0,0.2,0.058451,25.00,discharge,
2410.0,0.2,0.057860,25.00,discharge,
2420.0,0.2,0.058121,25.00,discharge,
2430.0,0.2,0.057616,25.00,discharge,
2440.0,0.2,0.058188,25.00,discharge,
2450.0,0.2,0.057613,25.00,discharge,
2460.0,0.2,0.057331,25.00,discharge,
2470.0,0.2,0.058100,25.00,discharge,
2480.0,0.2,0.057122,25.00,discharge,
2490.0,0.2,0.056736,25.00,discharge,
2500.0,0.2,0.057042,25.00,discharge,
2510.0,0.2,0.056845,25.00,discharge,
2520.0,0.2,0.057048,25.00,discharge,
2530.0,0.2,0.056320,25.00,discharge,
2540.0,0.2,0.056701,25.00,discharge,
2550.0,0.2,0.056574,25.00,discharge,
2560.0,0.2,0.055972,25.00,discharge,
2570.0,0.2,0.056071,25.00,discharge,
2580.0,0.2,0.055617,25.00,discharge,
2590.0,0.2,0.056409,25.00,discharge,
2600.0,0.2,0.055327,25.00,discharge,
2610.0,0.2,0.055229,25.00,discharge,
2620.0,0.2,0.054865,25.00,discharge,
2630.0,0.2,0.054895,25.00,discharge,
2640.0,0.2,0.054803,25.00,discharge,
2650.0,0.2,0.054834,25.00,discharge,
2660.0,0.2,0.054211,25.00,discharge,
2670.0,0.2,0.054119,25.00,discharge,
2680.0,0.2,0.053522,25.00,discharge,
2690.0,0.2,0.053461,25.00,discharge,
2700.0,0.2,0.054287,25.00,discharge,
2710.0,0.2,0.053512,25.00,discharge,
2720.0,0.2,0.052692,25.00,discharge,
2730.0,0.2,0.052238,25.00,discharge,
2740.0,0.2,0.052045,25.00,discharge,
2750.0,0.2,0.052014,25.00,discharge,
2760.0,0.2,0.051696,25.00,discharge,
2770.0,0.2,0.051108,25.00,discharge,
2780.0,0.2,0.050571,25.00,discharge,
2790.0,0.2,0.050987,25.00,discharge,
2800.0,0.2,0.050274,25.00,discharge,
2810.0,0.2,0.049577,25.00,discharge,
2820.0,0.2,0.049144,25.00,discharge,
2830.0,0.2,0.048539,25.00,discharge,
2840.0,0.2,0.047268,25.00,discharge,
2850.0,0.2,0.047594,25.00,discharge,
2860.0,0.2,0.046603,25.00,discharge,
2870.0,0.2,0.045938,25.00,discharge,
2880.0,0.2,0.045305,25.00,discharge,
2890.0,0.2,0.044911,25.00,discharge,
2900.0,0.2,0.043464,25.00,discharge,
2910.0,0.2,0.042427,25.00,discharge,
2920.0,0.2,0.042000,25.00,discharge,
2930.0,0.2,0.040882,25.00,discharge,
2940.0,0.2,0.039095,25.00,discharge,
2950.0,0.2,0.038141,25.00,discharge,
2960.0,0.2,0.036316,25.00,discharge,
2970.0,0.2,0.034738,25.00,discharge,
2980.0,0.2,0.032294,25.00,discharge,
2990.0,0.2,0.030685,25.00,discharge,
3000.0,0.2,0.028242,25.00,discharge,
3010.0,0.2,0.025127,25.00,discharge,
3020.0,0.2,0.021665,25.00,discharge,
3030.0,0.2,0.016283,25.00,discharge,
3040.0,0.2,0.012531,25.00,discharge,
3050.0,0.2,0.006203,25.00,discharge,
