time_s,current_A,voltage_V,temperature_C,phase,window
1170.0,0,0.780022,25.00,rest,
1180.0,0,0.780117,25.00,rest,
1190.0,0,0.780498,25.00,rest,
1200.0,0,0.780263,25.00,rest,1
1210.0,0,0.780438,25.00,rest,1
1220.0,0,0.779877,25.00,rest,1
1230.0,0,0.779902,25.00,rest,1
1240.0,0,0.780405,25.00,rest,1
1250.0,0,0.780479,25.00,rest,1
1260.0,0,0.780321,25.00,rest,1
1270.0,0,0.780575,25.00,rest,1
1280.0,0,0.779962,25.00,rest,1
1290.0,0,0.779683,25.00,rest,1
1300.0,0,0.780395,25.00,rest,1
1310.0,0,0.780771,25.00,rest,1
1320.0,0,0.780225,25.00,rest,1
1330.0,0,0.780829,25.00,rest,1
1340.0,0,0.780146,25.00,rest,1
1350.0,0,0.780279,25.00,rest,1
1360.0,0,0.780360,25.00,rest,1
1370.0,0,0.780346,25.00,rest,1
1380.0,0,0.779944,25.00,rest,1
1390.0,0,0.780331,25.00,rest,1
1400.0,0,0.780524,25.00,rest,1
1410.0,0,0.780082,25.00,rest,1
1420.0,0,0.779882,25.00,rest,1
1430.0,0,0.780203,25.00,rest,1
1440.0,0,0.780114,25.00,rest,1
1450.0,0,0.780310,25.00,rest,1
1460.0,0,0.780287,25.00,rest,1
1470.0,0,0.780199,25.00,rest,1
1480.0,0,0.780328,25.00,rest,1
1490.0,0,0.780365,25.00,rest,1
1500.0,0,0.780066,25.00,rest,1
1510.0,0,0.780360,25.00,rest,1
1520.0,0,0.780356,25.00,rest,1
1530.0,0,0.780263,25.00,rest,1
1540.0,0,0.780579,25.00,rest,1
1550.0,0,0.779850,25.00,rest,1
1560.0,0,0.780204,25.00,rest,1
1570.0,0,0.780681,25.00,rest,1
1580.0,0,0.780255,25.00,rest,1
1590.0,0,0.780724,25.00,rest,1
1600.0,0,0.780763,25.00,rest,1
1610.0,0,0.780266,25.00,rest,1
1620.0,0,0.780393,25.00,rest,1
1630.0,0,0.780091,25.00,rest,1
1640.0,0,0.780344,25.00,rest,1
1650.0,0,0.780239,25.00,rest,1
1660.0,0,0.781094,25.00,rest,1
1670.0,0,0.780993,25.00,rest,1
1680.0,0,0.780610,25.00,rest,1
1690.0,0,0.779551,25.00,rest,1
1700.0,0,0.779661,25.00,rest,1
1710.0,0,0.780698,25.00,rest,1
1720.0,0,0.780793,25.00,rest,1
1730.0,0,0.780095,25.00,rest,1
1740.0,0,0.780338,25.00,rest,1
1750.0,0,0.780276,25.00,rest,1
1760.0,0,0.780796,25.00,rest,1
1770.0,0,0.780489,25.00,rest,1
1780.0,0,0.780297,25.00,rest,1
1790.0,0,0.780393,25.00,rest,1
1800.0,0,0.779790,25.00,rest,1
1810.0,0.1,0.688449,25.00,pulse,1
1820.0,0.1,0.645176,25.00,pulse,1
1830.0,0.1,0.616042,25.00,pulse,1
1840.0,0.1,0.591423,25.00,pulse,1
1850.0,0.1,0.569364,25.00,pulse,1
1860.0,0.1,0.549492,25.00,pulse,1
1870.0,0.1,0.530847,25.00,pulse,1
1880.0,0.1,0.512595,25.00,pulse,1
1890.0,0.1,0.495959,25.00,pulse,1
1900.0,0.1,0.480236,25.00,pulse,1
1910.0,0.1,0.465260,25.00,pulse,1
1920.0,0.1,0.451139,25.00,pulse,1
1930.0,0.1,0.437253,25.00,pulse,1
1940.0,0.1,0.424772,25.00,pulse,1
1950.0,0.1,0.412431,25.00,pulse,1
1960.0,0.1,0.400053,25.00,pulse,1
1970.0,0.1,0.389867,25.00,pulse,1
1980.0,0.1,0.379464,25.00,pulse,1
1990.0,0.1,0.369488,25.00,pulse,1
2000.0,0.1,0.359171,25.00,pulse,1
2010.0,0.1,0.350442,25.00,pulse,1
2020.0,0.1,0.342381,25.00,pulse,1
2030.0,0.1,0.334091,25.00,pulse,1
2040.0,0.1,0.325642,25.00,pulse,1
2050.0,0.1,0.318426,25.00,pulse,1
2060.0,0.1,0.311973,25.00,pulse,1
2070.0,0.1,0.304528,25.00,pulse,1
2080.0,0.1,0.298883,25.00,pulse,1
2090.0,0.1,0.292407,25.00,pulse,1
2100.0,0.1,0.286255,25.00,pulse,1
2110.0,0.1,0.281221,25.00,pulse,1
2120.0,0.1,0.276210,25.00,pulse,1
2130.0,0.1,0.270519,25.00,pulse,1
2140.0,0.1,0.266453,25.00,pulse,1
2150.0,0.1,0.261958,25.00,pulse,1
2160.0,0.1,0.257504,25.00,pulse,1
2170.0,0.1,0.253585,25.00,pulse,1
2180.0,0.1,0.250336,25.00,pulse,1
2190.0,0.1,0.246289,25.00,pulse,1
2200.0,0.1,0.243080,25.00,pulse,1
2210.0,0.1,0.239689,25.00,pulse,1
2220.0,0.1,0.236639,25.00,pulse,1
2230.0,0.1,0.233840,25.00,pulse,1
2240.0,0.1,0.231092,25.00,pulse,1
2250.0,0.1,0.228136,25.00,pulse,1
2260.0,0.1,0.225702,25.00,pulse,1
2270.0,0.1,0.223654,25.00,pulse,1
2280.0,0.1,0.221106,25.00,pulse,1
2290.0,0.1,0.219064,25.00,pulse,1
2300.0,0.1,0.216967,25.00,pulse,1
2310.0,0.1,0.214407,25.00,pulse,1
2320.0,0.1,0.213094,25.00,pulse,1
2330.0,0.1,0.211085,25.00,pulse,1
2340.0,0.1,0.209982,25.00,pulse,1
2350.0,0.1,0.208050,25.00,pulse,1
2360.0,0.1,0.206571,25.00,pulse,1
2370.0,0.1,0.205107,25.00,pulse,1
2380.0,0.1,0.203831,25.00,pulse,1
2390.0,0.1,0.202990,25.00,pulse,1
2400.0,0.1,0.201598,25.00,pulse,1
2410.0,0,0.220583,25.00,rest,1
2420.0,0,0.222322,25.00,rest,1
2430.0,0,0.223178,25.00,rest,1
2440.0,0,0.223100,25.00,rest,1
2450.0,0,0.223789,25.00,rest,1
2460.0,0,0.224390,25.00,rest,1
2470.0,0,0.224483,25.00,rest,1
2480.0,0,0.224783,25.00,rest,1
2490.0,0,0.224714,25.00,rest,1
2500.0,0,0.224668,25.00,rest,1
2510.0,0,0.225383,25.00,rest,1
2520.0,0,0.225565,25.00,rest,1
2530.0,0,0.225082,25.00,rest,1
2540.0,0,0.225320,25.00,rest,1
2550.0,0,0.225447,25.00,rest,1
2560.0,0,0.225373,25.00,rest,1
2570.0,0,0.225385,25.00,rest,1
2580.0,0,0.225718,25.00,rest,1
2590.0,0,0.225496,25.00,rest,1
2600.0,0,0.225333,25.00,rest,1
2610.0,0,0.225438,25.00,rest,1
2620.0,0,0.225252,25.00,rest,1
2630.0,0,0.225306,25.00,rest,1
2640.0,0,0.225161,25.00,rest,1
2650.0,0,0.225146,25.00,rest,1
2660.0,0,0.225322,25.00,rest,1
2670.0,0,0.225733,25.00,rest,1
2680.0,0,0.225972,25.00,rest,1
2690.0,0,0.225478,25.00,rest,1
2700.0,0,0.225173,25.00,rest,1
2710.0,0,0.225874,25.00,rest,1
2720.0,0,0.225734,25.00,rest,1
2730.0,0,0.225577,25.00,rest,1
2740.0,0,0.225009,25.00,rest,1
2750.0,0,0.225611,25.00,rest,1
2760.0,0,0.225003,25.00,rest,1
2770.0,0,0.225101,25.00,rest,1
2780.0,0,0.225603,25.00,rest,1
2790.0,0,0.225685,25.00,rest,1
2800.0,0,0.225620,25.00,rest,1
2810.0,0,0.224977,25.00,rest,1
2820.0,0,0.225430,25.00,rest,1
2830.0,0,0.225447,25.00,rest,1
2840.0,0,0.225641,25.00,rest,1
2850.0,0,0.225514,25.00,rest,1
2860.0,0,0.225759,25.00,rest,1
2870.0,0,0.225340,25.00,rest,1
2880.0,0,0.225631,25.00,rest,1
2890.0,0,0.225828,25.00,rest,1
2900.0,0,0.225451,25.00,rest,1
2910.0,0,0.225791,25.00,rest,1
2920.0,0,0.225254,25.00,rest,1
2930.0,0,0.225544,25.00,rest,1
2940.0,0,0.225570,25.00,rest,1
2950.0,0,0.225473,25.00,rest,1
2960.0,0,0.225437,25.00,rest,1
2970.0,0,0.225617,25.00,rest,1
2980.0,0,0.225549,25.00,rest,1
2990.0,0,0.225354,25.00,rest,1
3000.0,0,0.225340,25.00,rest,1
3010.0,0,0.225246,25.00,rest,
3020.0,0,0.225743,25.00,rest,
3030.0,0,0.225373,25.00,rest,
3040.0,0,0.225508,25.00,rest,
3050.0,0,0.226182,25.00,rest,
3060.0,0,0.225824,25.00,rest,
3070.0,0,0.225821,25.00,rest,
3080.0,0,0.225504,25.00,rest,
3090.0,0,0.226063,25.00,rest,
3100.0,0,0.225874,25.00,rest,
3110.0,0,0.225283,25.00,rest,
3120.0,0,0.225015,25.00,rest,
3130.0,0,0.225670,25.00,rest,
3140.0,0,0.225544,25.00,rest,
3150.0,0,0.225798,25.00,rest,
3160.0,0,0.225236,25.00,rest,
3170.0,0,0.225575,25.00,rest,
3180.0,0,0.225832,25.00,rest,
3190.0,0,0.225425,25.00,rest,
3200.0,0,0.226747,25.00,rest,
3210.0,0,0.225371,25.00,rest,
3220.0,0,0.225477,25.00,rest,
3230.0,0,0.225339,25.00,rest,
3240.0,0,0.225582,25.00,rest,
3250.0,0,0.224910,25.00,rest,
3260.0,0,0.225744,25.00,rest,
3270.0,0,0.225202,25.00,rest,
3280.0,0,0.225811,25.00,rest,
3290.0,0,0.225516,25.00,rest,
3300.0,0,0.225491,25.00,rest,
3310.0,0,0.225030,25.00,rest,
3320.0,0,0.225309,25.00,rest,
3330.0,0,0.225241,25.00,rest,
3340.0,0,0.225582,25.00,rest,
3350.0,0,0.224801,25.00,rest,
3360.0,0,0.225928,25.00,rest,
3370.0,0,0.225436,25.00,rest,
3380.0,0,0.225484,25.00,rest,
3390.0,0,0.225650,25.00,rest,
3400.0,0,0.225284,25.00,rest,
3410.0,0,0.225678,25.00,rest,
3420.0,0,0.225616,25.00,rest,
3430.0,0,0.225544,25.00,rest,
3440.0,0,0.225107,25.00,rest,
3450.0,0,0.225468,25.00,rest,
3460.0,0,0.225360,25.00,rest,
3470.0,0,0.225239,25.00,rest,
3480.0,0,0.225815,25.00,rest,
3490.0,0,0.225678,25.00,rest,
3500.0,0,0.225421,25.00,rest,
3510.0,0,0.225878,25.00,rest,
3520.0,0,0.225489,25.00,rest,
3530.0,0,0.225140,25.00,rest,
3540.0,0,0.225730,25.00,rest,
3550.0,0,0.225141,25.00,rest,
3560.0,0,0.225247,25.00,rest,
3570.0,0,0.225505,25.00,rest,
3580.0,0,0.225469,25.00,rest,
3590.0,0,0.224953,25.00,rest,
3600.0,0,0.225434,25.00,rest,2
3610.0,0,0.225340,25.00,rest,2
3620.0,0,0.224984,25.00,rest,2
3630.0,0,0.225480,25.00,rest,2
3640.0,0,0.225986,25.00,rest,2
3650.0,0,0.225433,25.00,rest,2
3660.0,0,0.225516,25.00,rest,2
3670.0,0,0.225598,25.00,rest,2
3680.0,0,0.225481,25.00,rest,2
3690.0,0,0.225437,25.00,rest,2
3700.0,0,0.225484,25.00,rest,2
3710.0,0,0.225617,25.00,rest,2
3720.0,0,0.225060,25.00,rest,2
3730.0,0,0.225645,25.00,rest,2
3740.0,0,0.225630,25.00,rest,2
3750.0,0,0.225387,25.00,rest,2
3760.0,0,0.225536,25.00,rest,2
3770.0,0,0.225573,25.00,rest,2
3780.0,0,0.224685,25.00,rest,2
3790.0,0,0.225395,25.00,rest,2
3800.0,0,0.225538,25.00,rest,2
3810.0,0,0.224691,25.00,rest,2
3820.0,0,0.225403,25.00,rest,2
3830.0,0,0.225459,25.00,rest,2
3840.0,0,0.225504,25.00,rest,2
3850.0,0,0.225241,25.00,rest,2
3860.0,0,0.225470,25.00,rest,2
3870.0,0,0.225323,25.00,rest,2
3880.0,0,0.225525,25.00,rest,2
3890.0,0,0.225648,25.00,rest,2
3900.0,0,0.225295,25.00,rest,2
3910.0,0,0.225815,25.00,rest,2
3920.0,0,0.225091,25.00,rest,2
3930.0,0,0.224948,25.00,rest,2
3940.0,0,0.225560,25.00,rest,2
3950.0,0,0.225306,25.00,rest,2
3960.0,0,0.226046,25.00,rest,2
3970.0,0,0.226092,25.00,rest,2
3980.0,0,0.225442,25.00,rest,2
3990.0,0,0.225590,25.00,rest,2
4000.0,0,0.225935,25.00,rest,2
4010.0,0,0.225767,25.00,rest,2
4020.0,0,0.225609,25.00,rest,2
4030.0,0,0.225457,25.00,rest,2
4040.0,0,0.225454,25.00,rest,2
4050.0,0,0.225287,25.00,rest,2
4060.0,0,0.225614,25.00,rest,2
4070.0,0,0.225542,25.00,rest,2
4080.0,0,0.225472,25.00,rest,2
4090.0,0,0.225167,25.00,rest,2
4100.0,0,0.225427,25.00,rest,2
4110.0,0,0.225476,25.00,rest,2
4120.0,0,0.225530,25.00,rest,2
4130.0,0,0.225809,25.00,rest,2
4140.0,0,0.225706,25.00,rest,2
4150.0,0,0.225739,25.00,rest,2
4160.0,0,0.225500,25.00,rest,2
4170.0,0,0.225329,25.00,rest,2
4180.0,0,0.225480,25.00,rest,2
4190.0,0,0.225712,25.00,rest,2
4200.0,0,0.225578,25.00,rest,2
4210.0,0.1,0.205436,25.00,pulse,2
4220.0,0.1,0.201925,25.00,pulse,2
4230.0,0.1,0.199147,25.00,pulse,2
4240.0,0.1,0.198130,25.00,pulse,2
4250.0,0.1,0.196744,25.00,pulse,2
4260.0,0.1,0.196277,25.00,pulse,2
4270.0,0.1,0.194501,25.00,pulse,2
4280.0,0.1,0.193687,25.00,pulse,2
4290.0,0.1,0.193584,25.00,pulse,2
4300.0,0.1,0.192265,25.00,pulse,2
4310.0,0.1,0.191282,25.00,pulse,2
4320.0,0.1,0.190531,25.00,pulse,2
4330.0,0.1,0.190005,25.00,pulse,2
4340.0,0.1,0.189028,25.00,pulse,2
4350.0,0.1,0.188785,25.00,pulse,2
4360.0,0.1,0.188121,25.00,pulse,2
4370.0,0.1,0.186989,25.00,pulse,2
4380.0,0.1,0.186780,25.00,pulse,2
4390.0,0.1,0.186208,25.00,pulse,2
4400.0,0.1,0.185495,25.00,pulse,2
4410.0,0.1,0.185200,25.00,pulse,2
4420.0,0.1,0.184402,25.00,pulse,2
4430.0,0.1,0.184201,25.00,pulse,2
4440.0,0.1,0.184214,25.00,pulse,2
4450.0,0.1,0.182816,25.00,pulse,2
4460.0,0.1,0.182375,25.00,pulse,2
4470.0,0.1,0.182407,25.00,pulse,2
4480.0,0.1,0.181880,25.00,pulse,2
4490.0,0.1,0.181178,25.00,pulse,2
4500.0,0.1,0.181368,25.00,pulse,2
4510.0,0.1,0.180610,25.00,pulse,2
4520.0,0.1,0.180055,25.00,pulse,2
4530.0,0.1,0.180001,25.00,pulse,2
4540.0,0.1,0.179621,25.00,pulse,2
4550.0,0.1,0.179282,25.00,pulse,2
4560.0,0.1,0.178450,25.00,pulse,2
4570.0,0.1,0.177924,25.00,pulse,2
4580.0,0.1,0.178037,25.00,pulse,2
4590.0,0.1,0.177570,25.00,pulse,2
4600.0,0.1,0.176468,25.00,pulse,2
4610.0,0.1,0.176923,25.00,pulse,2
4620.0,0.1,0.175910,25.00,pulse,2
4630.0,0.1,0.175152,25.00,pulse,2
4640.0,0.1,0.174211,25.00,pulse,2
4650.0,0.1,0.174364,25.00,pulse,2
4660.0,0.1,0.173781,25.00,pulse,2
4670.0,0.1,0.172851,25.00,pulse,2
4680.0,0.1,0.173189,25.00,pulse,2
4690.0,0.1,0.172171,25.00,pulse,2
4700.0,0.1,0.171588,25.00,pulse,2
4710.0,0.1,0.170528,25.00,pulse,2
4720.0,0.1,0.169802,25.00,pulse,2
4730.0,0.1,0.169597,25.00,pulse,2
4740.0,0.1,0.169021,25.00,pulse,2
4750.0,0.1,0.167559,25.00,pulse,2
4760.0,0.1,0.167718,25.00,pulse,2
4770.0,0.1,0.167181,25.00,pulse,2
4780.0,0.1,0.166275,25.00,pulse,2
4790.0,0.1,0.165162,25.00,pulse,2
4800.0,0.1,0.164830,25.00,pulse,2
4810.0,0,0.180476,25.00,rest,2
4820.0,0,0.181627,25.00,rest,2
4830.0,0,0.182774,25.00,rest,2
4840.0,0,0.183551,25.00,rest,2
4850.0,0,0.183789,25.00,rest,2
4860.0,0,0.184161,25.00,rest,2
4870.0,0,0.184369,25.00,rest,2
4880.0,0,0.184900,25.00,rest,2
4890.0,0,0.184576,25.00,rest,2
4900.0,0,0.185349,25.00,rest,2
4910.0,0,0.185210,25.00,rest,2
4920.0,0,0.185565,25.00,rest,2
4930.0,0,0.185585,25.00,rest,2
4940.0,0,0.185326,25.00,rest,2
4950.0,0,0.186088,25.00,rest,2
4960.0,0,0.185638,25.00,rest,2
4970.0,0,0.185591,25.00,rest,2
4980.0,0,0.185625,25.00,rest,2
4990.0,0,0.186440,25.00,rest,2
5000.0,0,0.185792,25.00,rest,2
5010.0,0,0.185925,25.00,rest,2
5020.0,0,0.185769,25.00,rest,2
5030.0,0,0.185945,25.00,rest,2
5040.0,0,0.186030,25.00,rest,2
5050.0,0,0.185704,25.00,rest,2
5060.0,0,0.186117,25.00,rest,2
5070.0,0,0.185862,25.00,rest,2
5080.0,0,0.186529,25.00,rest,2
5090.0,0,0.186115,25.00,rest,2
5100.0,0,0.186621,25.00,rest,2
5110.0,0,0.185906,25.00,rest,2
5120.0,0,0.186378,25.00,rest,2
5130.0,0,0.186954,25.00,rest,2
5140.0,0,0.186443,25.00,rest,2
5150.0,0,0.186582,25.00,rest,2
5160.0,0,0.186155,25.00,rest,2
5170.0,0,0.186421,25.00,rest,2
5180.0,0,0.186090,25.00,rest,2
5190.0,0,0.187058,25.00,rest,2
5200.0,0,0.186486,25.00,rest,2
5210.0,0,0.186066,25.00,rest,2
5220.0,0,0.186252,25.00,rest,2
5230.0,0,0.186310,25.00,rest,2
5240.0,0,0.186434,25.00,rest,2
5250.0,0,0.186626,25.00,rest,2
5260.0,0,0.186619,25.00,rest,2
5270.0,0,0.186766,25.00,rest,2
5280.0,0,0.187126,25.00,rest,2
5290.0,0,0.186513,25.00,rest,2
5300.0,0,0.186609,25.00,rest,2
5310.0,0,0.186443,25.00,rest,2
5320.0,0,0.186441,25.00,rest,2
5330.0,0,0.186756,25.00,rest,2
5340.0,0,0.186136,25.00,rest,2
5350.0,0,0.186596,25.00,rest,2
5360.0,0,0.186541,25.00,rest,2
5370.0,0,0.186156,25.00,rest,2
5380.0,0,0.186465,25.00,rest,2
5390.0,0,0.186876,25.00,rest,2
5400.0,0,0.186584,25.00,rest,2
5410.0,0,0.187064,25.00,rest,
5420.0,0,0.186606,25.00,rest,
5430.0,0,0.186912,25.00,rest,
5440.0,0,0.187007,25.00,rest,
5450.0,0,0.186492,25.00,rest,
5460.0,0,0.186176,25.00,rest,
5470.0,0,0.186882,25.00,rest,
5480.0,0,0.186677,25.00,rest,
5490.0,0,0.186453,25.00,rest,
5500.0,0,0.186037,25.00,rest,
5510.0,0,0.186615,25.00,rest,
5520.0,0,0.186475,25.00,rest,
5530.0,0,0.186466,25.00,rest,
5540.0,0,0.186696,25.00,rest,
5550.0,0,0.186886,25.00,rest,
5560.0,0,0.186748,25.00,rest,
5570.0,0,0.186412,25.00,rest,
5580.0,0,0.186797,25.00,rest,
5590.0,0,0.187306,25.00,rest,
5600.0,0,0.186548,25.00,rest,
5610.0,0,0.186896,25.00,rest,
5620.0,0,0.186406,25.00,rest,
5630.0,0,0.186504,25.00,rest,
5640.0,0,0.185895,25.00,rest,
5650.0,0,0.186706,25.00,rest,
5660.0,0,0.186807,25.00,rest,
5670.0,0,0.187141,25.00,rest,
5680.0,0,0.186980,25.00,rest,
5690.0,0,0.185743,25.00,rest,
5700.0,0,0.185997,25.00,rest,
5710.0,0,0.186976,25.00,rest,
5720.0,0,0.186481,25.00,rest,
5730.0,0,0.186182,25.00,rest,
5740.0,0,0.186530,25.00,rest,
5750.0,0,0.186693,25.00,rest,
5760.0,0,0.186111,25.00,rest,
5770.0,0,0.186284,25.00,rest,
5780.0,0,0.186606,25.00,rest,
5790.0,0,0.186277,25.00,rest,
5800.0,0,0.187132,25.00,rest,
5810.0,0,0.186545,25.00,rest,
5820.0,0,0.186781,25.00,rest,
5830.0,0,0.186617,25.00,rest,
5840.0,0,0.186608,25.00,rest,
5850.0,0,0.186435,25.00,rest,
5860.0,0,0.186623,25.00,rest,
5870.0,0,0.186568,25.00,rest,
5880.0,0,0.187216,25.00,rest,
5890.0,0,0.186810,25.00,rest,
5900.0,0,0.186994,25.00,rest,
5910.0,0,0.185806,25.00,rest,
5920.0,0,0.186638,25.00,rest,
5930.0,0,0.186953,25.00,rest,
5940.0,0,0.186178,25.00,rest,
5950.0,0,0.186707,25.00,rest,
5960.0,0,0.186140,25.00,rest,
5970.0,0,0.186428,25.00,rest,
5980.0,0,0.186837,25.00,rest,
5990.0,0,0.186593,25.00,rest,
6000.0,0,0.186360,25.00,rest,3
6010.0,0,0.187135,25.00,rest,3
6020.0,0,0.186445,25.00,rest,3
6030.0,0,0.186914,25.00,rest,3
6040.0,0,0.187243,25.00,rest,3
6050.0,0,0.186616,25.00,rest,3
6060.0,0,0.187158,25.00,rest,3
6070.0,0,0.186561,25.00,rest,3
6080.0,0,0.186475,25.00,rest,3
6090.0,0,0.186405,25.00,rest,3
6100.0,0,0.186956,25.00,rest,3
6110.0,0,0.186351,25.00,rest,3
6120.0,0,0.186405,25.00,rest,3
6130.0,0,0.186826,25.00,rest,3
6140.0,0,0.186955,25.00,rest,3
6150.0,0,0.186040,25.00,rest,3
6160.0,0,0.186631,25.00,rest,3
6170.0,0,0.186765,25.00,rest,3
6180.0,0,0.187102,25.00,rest,3
6190.0,0,0.186641,25.00,rest,3
6200.0,0,0.186651,25.00,rest,3
6210.0,0,0.186360,25.00,rest,3
6220.0,0,0.186678,25.00,rest,3
6230.0,0,0.186592,25.00,rest,3
6240.0,0,0.186863,25.00,rest,3
6250.0,0,0.187042,25.00,rest,3
6260.0,0,0.186681,25.00,rest,3
6270.0,0,0.186168,25.00,rest,3
6280.0,0,0.186991,25.00,rest,3
6290.0,0,0.186513,25.00,rest,3
6300.0,0,0.186627,25.00,rest,3
6310.0,0,0.186280,25.00,rest,3
6320.0,0,0.186594,25.00,rest,3
6330.0,0,0.186097,25.00,rest,3
6340.0,0,0.186202,25.00,rest,3
6350.0,0,0.186958,25.00,rest,3
6360.0,0,0.187119,25.00,rest,3
6370.0,0,0.186924,25.00,rest,3
6380.0,0,0.186922,25.00,rest,3
6390.0,0,0.186469,25.00,rest,3
6400.0,0,0.186353,25.00,rest,3
6410.0,0,0.186846,25.00,rest,3
6420.0,0,0.186805,25.00,rest,3
6430.0,0,0.186921,25.00,rest,3
6440.0,0,0.186705,25.00,rest,3
6450.0,0,0.186627,25.00,rest,3
6460.0,0,0.186051,25.00,rest,3
6470.0,0,0.186514,25.00,rest,3
6480.0,0,0.186966,25.00,rest,3
6490.0,0,0.186268,25.00,rest,3
6500.0,0,0.186444,25.00,rest,3
6510.0,0,0.186606,25.00,rest,3
6520.0,0,0.186203,25.00,rest,3
6530.0,0,0.186548,25.00,rest,3
6540.0,0,0.186823,25.00,rest,3
6550.0,0,0.186475,25.00,rest,3
6560.0,0,0.186465,25.00,rest,3
6570.0,0,0.186841,25.00,rest,3
6580.0,0,0.186653,25.00,rest,3
6590.0,0,0.186246,25.00,rest,3
6600.0,0,0.186456,25.00,rest,3
6610.0,0.1,0.170410,25.00,pulse,3
