time_s,current_A,voltage_V,temperature_C,phase,window
770.0,0.2,0.228390,25.00,discharge,
780.0,0.2,0.220995,25.00,discharge,
790.0,0.2,0.214373,25.00,discharge,
800.0,0.2,0.209895,25.00,discharge,
810.0,0.2,0.204499,25.00,discharge,
820.0,0.2,0.200131,25.00,discharge,
830.0,0.2,0.196250,25.00,discharge,
840.0,0.2,0.192776,25.00,discharge,
850.0,0.2,0.189623,25.00,discharge,
860.0,0.2,0.186746,25.00,discharge,
870.0,0.2,0.184020,25.00,discharge,
880.0,0.2,0.181845,25.00,discharge,
890.0,0.2,0.179830,25.00,discharge,
900.0,0.2,0.178802,25.00,discharge,
910.0,0.2,0.176613,25.00,discharge,
920.0,0.2,0.175221,25.00,discharge,
930.0,0.2,0.173992,25.00,discharge,
940.0,0.2,0.172484,25.00,discharge,
950.0,0.2,0.171424,25.00,discharge,
960.0,0.2,0.170289,25.00,discharge,
970.0,0.2,0.169325,25.00,discharge,
980.0,0.2,0.168502,25.00,discharge,
990.0,0.2,0.167864,25.00,discharge,
1000.0,0.2,0.167348,25.00,discharge,
1010.0,0.2,0.166343,25.00,discharge,
1020.0,0.2,0.164976,25.00,discharge,
1030.0,0.2,0.164456,25.00,discharge,
1040.0,0.2,0.163087,25.00,discharge,
1050.0,0.2,0.162353,25.00,discharge,
1060.0,0.2,0.162076,25.00,discharge,
1070.0,0.2,0.160373,25.00,discharge,
1080.0,0.2,0.159455,25.00,discharge,
1090.0,0.2,0.158195,25.00,discharge,
1100.0,0.2,0.156920,25.00,discharge,
1110.0,0.2,0.155457,25.00,discharge,
1120.0,0.2,0.154231,25.00,discharge,
1130.0,0.2,0.153362,25.00,discharge,
1140.0,0.2,0.151289,25.00,discharge,
1150.0,0.2,0.149760,25.00,discharge,
1160.0,0.2,0.149177,25.00,discharge,
1170.0,0.2,0.146419,25.00,discharge,
1180.0,0.2,0.145036,25.00,discharge,
1190.0,0.2,0.144185,25.00,discharge,
1200.0,0.2,0.142539,25.00,discharge,
1210.0,0.2,0.141732,25.00,discharge,
1220.0,0.2,0.140663,25.00,discharge,
1230.0,0.2,0.138630,25.00,discharge,
1240.0,0.2,0.137940,25.00,discharge,
1250.0,0.2,0.137421,25.00,discharge,
1260.0,0.2,0.137103,25.00,discharge,
1270.0,0.2,0.135556,25.00,discharge,
1280.0,0.2,0.134838,25.00,discharge,
1290.0,0.2,0.133751,25.00,discharge,
1300.0,0.2,0.133288,25.00,discharge,
1310.0,0.2,0.132789,25.00,discharge,
1320.0,0.2,0.132118,25.00,discharge,
1330.0,0.2,0.131272,25.00,discharge,
1340.0,0.2,0.130251,25.00,discharge,
1350.0,0.2,0.129047,25.00,discharge,
1360.0,0.2,0.128553,25.00,discharge,
1370.0,0.2,0.127013,25.00,discharge,
1380.0,0.2,0.125490,25.00,discharge,
1390.0,0.2,0.124072,25.00,discharge,
1400.0,0.2,0.122523,25.00,discharge,
1410.0,0.2,0.119993,25.00,discharge,
1420.0,0.2,0.118230,25.00,discharge,
1430.0,0.2,0.116341,25.00,discharge,
1440.0,0.2,0.113832,25.00,discharge,
1450.0,0.2,0.111206,25.00,discharge,
1460.0,0.2,0.109687,25.00,discharge,
1470.0,0.2,0.108243,25.00,discharge,
1480.0,0.2,0.106604,25.00,discharge,
1490.0,0.2,0.105191,25.00,discharge,
1500.0,0.2,0.104106,25.00,discharge,
1510.0,0.2,0.102686,25.00,discharge,
1520.0,0.2,0.102022,25.00,discharge,
1530.0,0.2,0.101590,25.00,discharge,
1540.0,0.2,0.101240,25.00,discharge,
1550.0,0.2,0.100373,25.00,discharge,
1560.0,0.2,0.100625,25.00,discharge,
1570.0,0.2,0.100409,25.00,discharge,
1580.0,0.2,0.100236,25.00,discharge,
1590.0,0.2,0.100125,25.00,discharge,
1600.0,0.2,0.100277,25.00,discharge,
1610.0,0.2,0.099439,25.00,discharge,
1620.0,0.2,0.100085,25.00,discharge,
1630.0,0.2,0.099509,25.00,discharge,
1640.0,0.2,0.100176,25.00,discharge,
1650.0,0.2,0.100221,25.00,discharge,
1660.0,0.2,0.099460,25.00,discharge,
1670.0,0.2,0.099696,25.00,discharge,
1680.0,0.2,0.099730,25.00,discharge,
1690.0,0.2,0.100085,25.00,discharge,
1700.0,0.2,0.100301,25.00,discharge,
1710.0,0.2,0.099835,25.00,discharge,
1720.0,0.2,0.099807,25.00,discharge,
1730.0,0.2,0.099733,25.00,discharge,
1740.0,0.2,0.099709,25.00,discharge,
1750.0,0.2,0.099955,25.00,discharge,
1760.0,0.2,0.100076,25.00,discharge,
1770.0,0.2,0.099549,25.00,discharge,
1780.0,0.2,0.099771,25.00,discharge,
1790.0,0.2,0.100020,25.00,discharge,
1800.0,0.2,0.099860,25.00,discharge,
1810.0,0.2,0.099936,25.00,discharge,
1820.0,0.2,0.099695,25.00,discharge,
1830.0,0.2,0.099443,25.00,discharge,
1840.0,0.2,0.098997,25.00,discharge,
1850.0,0.2,0.099397,25.00,discharge,
1860.0,0.2,0.099166,25.00,discharge,
1870.0,0.2,0.098259,25.00,discharge,
1880.0,0.2,0.097373,25.00,discharge,
1890.0,0.2,0.096998,25.00,discharge,
1900.0,0.2,0.095941,25.00,discharge,
1910.0,0.2,0.094736,25.00,discharge,
1920.0,0.2,0.092572,25.00,discharge,
1930.0,0.2,0.090964,25.00,discharge,
1940.0,0.2,0.088232,25.00,discharge,
1950.0,0.2,0.085850,25.00,discharge,
1960.0,0.2,0.081819,25.00,discharge,
1970.0,0.2,0.078694,25.00,discharge,
1980.0,0.2,0.075739,25.00,discharge,
1990.0,0.2,0.072097,25.00,discharge,
2000.0,0.2,0.069945,25.00,discharge,
2010.0,0.2,0.067815,25.00,discharge,
2020.0,0.2,0.065658,25.00,discharge,
2030.0,0.2,0.063955,25.00,discharge,
2040.0,0.2,0.063159,25.00,discharge,
2050.0,0.2,0.061369,25.00,discharge,
2060.0,0.2,0.060497,25.00,discharge,
2070.0,0.2,0.060247,25.00,discharge,
2080.0,0.2,0.059966,25.00,discharge,
2090.0,0.2,0.059741,25.00,discharge,
2100.0,0.2,0.059329,25.00,discharge,
2110.0,0.2,0.059781,25.00,discharge,
2120.0,0.2,0.059339,25.00,discharge,
2130.0,0.2,0.058606,25.00,discharge,
2140.0,0.2,0.058505,25.00,discharge,
2150.0,0.2,0.058693,25.00,discharge,
2160.0,0.2,0.058751,25.00,discharge,
2170.0,0.2,0.058600,25.00,discharge,
2180.0,0.2,0.058467,25.00,discharge,
2190.0,0.2,0.057924,25.00,discharge,
2200.0,0.2,0.057847,25.00,discharge,
2210.0,0.2,0.058065,25.00,discharge,
2220.0,0.2,0.057898,25.00,discharge,
2230.0,0.2,0.058000,25.00,discharge,
2240.0,0.2,0.057057,25.00,discharge,
2250.0,0.2,0.057320,25.00,discharge,
2260.0,0.2,0.057430,25.00,discharge,
2270.0,0.2,0.056989,25.00,discharge,
2280.0,0.2,0.056909,25.00,discharge,
2290.0,0.2,0.056636,25.00,discharge,
2300.0,0.2,0.056495,25.00,discharge,
2310.0,0.2,0.056689,25.00,discharge,
2320.0,0.2,0.056564,25.00,discharge,
2330.0,0.2,0.055769,25.00,discharge,
2340.0,0.2,0.055935,25.00,discharge,
2350.0,0.2,0.056037,25.00,discharge,
2360.0,0.2,0.055639,25.00,discharge,
2370.0,0.2,0.055370,25.00,discharge,
2380.0,0.2,0.055114,25.00,discharge,
2390.0,0.2,0.054935,25.00,discharge,
2400.0,0.2,0.054863,25.00,discharge,
2410.0,0.2,0.054623,25.00,discharge,
2420.0,0.2,0.053833,25.00,discharge,
2430.0,0.2,0.054360,25.00,discharge,
2440.0,0.2,0.053264,25.00,discharge,
2450.0,0.2,0.053782,25.00,discharge,
2460.0,0.2,0.052820,25.00,discharge,
2470.0,0.2,0.052095,25.00,discharge,
2480.0,0.2,0.052369,25.00,discharge,
2490.0,0.2,0.051470,25.00,discharge,
2500.0,0.2,0.051211,25.00,discharge,
2510.0,0.2,0.051383,25.00,discharge,
2520.0,0.2,0.050642,25.00,discharge,
2530.0,0.2,0.049876,25.00,discharge,
2540.0,0.2,0.049781,25.00,discharge,
2550.0,0.2,0.049078,25.00,discharge,
2560.0,0.2,0.048080,25.00,discharge,
2570.0,0.2,0.047411,25.00,discharge,
2580.0,0.2,0.046947,25.00,discharge,
2590.0,0.2,0.045611,25.00,discharge,
2600.0,0.2,0.044435,25.00,discharge,
2610.0,0.2,0.044402,25.00,discharge,
2620.0,0.2,0.042871,25.00,discharge,
2630.0,0.2,0.041525,25.00,discharge,
2640.0,0.2,0.040019,25.00,discharge,
2650.0,0.2,0.038929,25.00,discharge,
2660.0,0.2,0.036642,25.00,discharge,
2670.0,0.2,0.034471,25.00,discharge,
2680.0,0.2,0.033050,25.00,discharge,
2690.0,0.2,0.030316,25.00,discharge,
2700.0,0.2,0.026369,25.00,discharge,
2710.0,0.2,0.022279,25.00,discharge,
2720.0,0.2,0.017743,25.00,discharge,
2730.0,0.2,0.012365,25.00,discharge,
2740.0,0.2,0.004424,25.00,discharge,
