time_s,current_A,voltage_V,temperature_C,phase,window
840.0,0,0.780274,25.00,rest,
850.0,0,0.779999,25.00,rest,
860.0,0,0.780330,25.00,rest,
870.0,0,0.780200,25.00,rest,
880.0,0,0.780683,25.00,rest,
890.0,0,0.780529,25.00,rest,
900.0,0,0.780326,25.00,rest,
910.0,0,0.780534,25.00,rest,
920.0,0,0.780231,25.00,rest,
930.0,0,0.780649,25.00,rest,
940.0,0,0.780332,25.00,rest,
950.0,0,0.780508,25.00,rest,
960.0,0,0.779946,25.00,rest,
970.0,0,0.780437,25.00,rest,
980.0,0,0.779827,25.00,rest,
990.0,0,0.779723,25.00,rest,
1000.0,0,0.780242,25.00,rest,
1010.0,0,0.780063,25.00,rest,
1020.0,0,0.780383,25.00,rest,
1030.0,0,0.781007,25.00,rest,
1040.0,0,0.780084,25.00,rest,
1050.0,0,0.780146,25.00,rest,
1060.0,0,0.780395,25.00,rest,
1070.0,0,0.780481,25.00,rest,
1080.0,0,0.780280,25.00,rest,
1090.0,0,0.780272,25.00,rest,
1100.0,0,0.780544,25.00,rest,
1110.0,0,0.780489,25.00,rest,
1120.0,0,0.780023,25.00,rest,
1130.0,0,0.780310,25.00,rest,
1140.0,0,0.780344,25.00,rest,
1150.0,0,0.780017,25.00,rest,
1160.0,0,0.780411,25.00,rest,
1170.0,0,0.780076,25.00,rest,
1180.0,0,0.780625,25.00,rest,
1190.0,0,0.780391,25.00,rest,
1200.0,0,0.780360,25.00,rest,1
1210.0,0,0.780156,25.00,rest,1
1220.0,0,0.780298,25.00,rest,1
1230.0,0,0.779734,25.00,rest,1
1240.0,0,0.779994,25.00,rest,1
1250.0,0,0.780442,25.00,rest,1
1260.0,0,0.779695,25.00,rest,1
1270.0,0,0.780587,25.00,rest,1
1280.0,0,0.779810,25.00,rest,1
1290.0,0,0.780560,25.00,rest,1
1300.0,0,0.780080,25.00,rest,1
1310.0,0,0.780567,25.00,rest,1
1320.0,0,0.780373,25.00,rest,1
1330.0,0,0.779872,25.00,rest,1
1340.0,0,0.780708,25.00,rest,1
1350.0,0,0.780766,25.00,rest,1
1360.0,0,0.780314,25.00,rest,1
1370.0,0,0.780251,25.00,rest,1
1380.0,0,0.780285,25.00,rest,1
1390.0,0,0.780041,25.00,rest,1
1400.0,0,0.780663,25.00,rest,1
1410.0,0,0.780171,25.00,rest,1
1420.0,0,0.780318,25.00,rest,1
1430.0,0,0.780095,25.00,rest,1
1440.0,0,0.780146,25.00,rest,1
1450.0,0,0.779950,25.00,rest,1
1460.0,0,0.780711,25.00,rest,1
1470.0,0,0.780287,25.00,rest,1
1480.0,0,0.780623,25.00,rest,1
1490.0,0,0.780337,25.00,rest,1
1500.0,0,0.780125,25.00,rest,1
1510.0,0,0.780235,25.00,rest,1
1520.0,0,0.780165,25.00,rest,1
1530.0,0,0.780336,25.00,rest,1
1540.0,0,0.780221,25.00,rest,1
1550.0,0,0.780243,25.00,rest,1
1560.0,0,0.779920,25.00,rest,1
1570.0,0,0.780091,25.00,rest,1
1580.0,0,0.780830,25.00,rest,1
1590.0,0,0.780132,25.00,rest,1
1600.0,0,0.780017,25.00,rest,1
1610.0,0,0.780435,25.00,rest,1
1620.0,0,0.780756,25.00,rest,1
1630.0,0,0.779897,25.00,rest,1
1640.0,0,0.780271,25.00,rest,1
1650.0,0,0.780144,25.00,rest,1
1660.0,0,0.779805,25.00,rest,1
1670.0,0,0.780554,25.00,rest,1
1680.0,0,0.780326,25.00,rest,1
1690.0,0,0.780355,25.00,rest,1
1700.0,0,0.780108,25.00,rest,1
1710.0,0,0.780470,25.00,rest,1
1720.0,0,0.780172,25.00,rest,1
1730.0,0,0.780291,25.00,rest,1
1740.0,0,0.780001,25.00,rest,1
1750.0,0,0.779969,25.00,rest,1
1760.0,0,0.780734,25.00,rest,1
1770.0,0,0.780181,25.00,rest,1
1780.0,0,0.780421,25.00,rest,1
1790.0,0,0.780323,25.00,rest,1
1800.0,0,0.780201,25.00,rest,1
1810.0,0.1,0.696242,25.00,pulse,1
1820.0,0.1,0.657745,25.00,pulse,1
1830.0,0.1,0.630020,25.00,pulse,1
1840.0,0.1,0.606365,25.00,pulse,1
1850.0,0.1,0.584819,25.00,pulse,1
1860.0,0.1,0.565018,25.00,pulse,1
1870.0,0.1,0.545877,25.00,pulse,1
1880.0,0.1,0.527794,25.00,pulse,1
1890.0,0.1,0.510422,25.00,pulse,1
1900.0,0.1,0.493929,25.00,pulse,1
1910.0,0.1,0.479170,25.00,pulse,1
1920.0,0.1,0.464465,25.00,pulse,1
1930.0,0.1,0.450132,25.00,pulse,1
1940.0,0.1,0.437011,25.00,pulse,1
1950.0,0.1,0.424402,25.00,pulse,1
1960.0,0.1,0.412348,25.00,pulse,1
1970.0,0.1,0.400890,25.00,pulse,1
1980.0,0.1,0.389549,25.00,pulse,1
1990.0,0.1,0.379743,25.00,pulse,1
2000.0,0.1,0.369022,25.00,pulse,1
2010.0,0.1,0.360244,25.00,pulse,1
2020.0,0.1,0.351181,25.00,pulse,1
2030.0,0.1,0.342780,25.00,pulse,1
2040.0,0.1,0.334982,25.00,pulse,1
2050.0,0.1,0.327161,25.00,pulse,1
2060.0,0.1,0.319046,25.00,pulse,1
2070.0,0.1,0.311916,25.00,pulse,1
2080.0,0.1,0.306043,25.00,pulse,1
2090.0,0.1,0.299193,25.00,pulse,1
2100.0,0.1,0.293504,25.00,pulse,1
2110.0,0.1,0.288065,25.00,pulse,1
2120.0,0.1,0.281905,25.00,pulse,1
2130.0,0.1,0.276617,25.00,pulse,1
2140.0,0.1,0.272434,25.00,pulse,1
2150.0,0.1,0.267717,25.00,pulse,1
2160.0,0.1,0.263208,25.00,pulse,1
2170.0,0.1,0.259090,25.00,pulse,1
2180.0,0.1,0.254824,25.00,pulse,1
2190.0,0.1,0.250831,25.00,pulse,1
2200.0,0.1,0.247625,25.00,pulse,1
2210.0,0.1,0.243953,25.00,pulse,1
2220.0,0.1,0.240491,25.00,pulse,1
2230.0,0.1,0.238037,25.00,pulse,1
2240.0,0.1,0.234922,25.00,pulse,1
2250.0,0.1,0.232264,25.00,pulse,1
2260.0,0.1,0.229186,25.00,pulse,1
2270.0,0.1,0.226758,25.00,pulse,1
2280.0,0.1,0.224254,25.00,pulse,1
2290.0,0.1,0.222005,25.00,pulse,1
2300.0,0.1,0.220161,25.00,pulse,1
2310.0,0.1,0.217806,25.00,pulse,1
2320.0,0.1,0.216188,25.00,pulse,1
2330.0,0.1,0.214322,25.00,pulse,1
2340.0,0.1,0.213057,25.00,pulse,1
2350.0,0.1,0.210350,25.00,pulse,1
2360.0,0.1,0.209435,25.00,pulse,1
2370.0,0.1,0.207621,25.00,pulse,1
2380.0,0.1,0.206198,25.00,pulse,1
2390.0,0.1,0.204393,25.00,pulse,1
2400.0,0.1,0.203382,25.00,pulse,1
2410.0,0,0.222502,25.00,rest,1
2420.0,0,0.223650,25.00,rest,1
2430.0,0,0.224329,25.00,rest,1
2440.0,0,0.224596,25.00,rest,1
2450.0,0,0.225277,25.00,rest,1
2460.0,0,0.225091,25.00,rest,1
2470.0,0,0.224552,25.00,rest,1
2480.0,0,0.225084,25.00,rest,1
2490.0,0,0.224757,25.00,rest,1
2500.0,0,0.224411,25.00,rest,1
2510.0,0,0.225254,25.00,rest,1
2520.0,0,0.225832,25.00,rest,1
2530.0,0,0.225459,25.00,rest,1
2540.0,0,0.225102,25.00,rest,1
2550.0,0,0.225178,25.00,rest,1
2560.0,0,0.225804,25.00,rest,1
2570.0,0,0.225515,25.00,rest,1
2580.0,0,0.225485,25.00,rest,1
2590.0,0,0.225456,25.00,rest,1
2600.0,0,0.225485,25.00,rest,1
2610.0,0,0.225715,25.00,rest,1
2620.0,0,0.225640,25.00,rest,1
2630.0,0,0.225540,25.00,rest,1
2640.0,0,0.225162,25.00,rest,1
2650.0,0,0.225629,25.00,rest,1
2660.0,0,0.225270,25.00,rest,1
2670.0,0,0.225804,25.00,rest,1
2680.0,0,0.225095,25.00,rest,1
2690.0,0,0.225435,25.00,rest,1
2700.0,0,0.225474,25.00,rest,1
2710.0,0,0.225079,25.00,rest,1
2720.0,0,0.225993,25.00,rest,1
2730.0,0,0.225914,25.00,rest,1
2740.0,0,0.225337,25.00,rest,1
2750.0,0,0.225708,25.00,rest,1
2760.0,0,0.225590,25.00,rest,1
2770.0,0,0.224692,25.00,rest,1
2780.0,0,0.225551,25.00,rest,1
2790.0,0,0.225458,25.00,rest,1
2800.0,0,0.225501,25.00,rest,1
2810.0,0,0.225153,25.00,rest,1
2820.0,0,0.225395,25.00,rest,1
2830.0,0,0.225423,25.00,rest,1
2840.0,0,0.225833,25.00,rest,1
2850.0,0,0.225576,25.00,rest,1
2860.0,0,0.225474,25.00,rest,1
2870.0,0,0.225935,25.00,rest,1
2880.0,0,0.225310,25.00,rest,1
2890.0,0,0.225359,25.00,rest,1
2900.0,0,0.224931,25.00,rest,1
2910.0,0,0.225947,25.00,rest,1
2920.0,0,0.225765,25.00,rest,1
2930.0,0,0.225751,25.00,rest,1
2940.0,0,0.225677,25.00,rest,1
2950.0,0,0.225509,25.00,rest,1
2960.0,0,0.225541,25.00,rest,1
2970.0,0,0.225401,25.00,rest,1
2980.0,0,0.225415,25.00,rest,1
2990.0,0,0.225492,25.00,rest,1
3000.0,0,0.225930,25.00,rest,1
3010.0,0,0.225643,25.00,rest,
3020.0,0,0.225459,25.00,rest,
3030.0,0,0.225302,25.00,rest,
3040.0,0,0.225286,25.00,rest,
3050.0,0,0.225957,25.00,rest,
3060.0,0,0.225628,25.00,rest,
3070.0,0,0.225496,25.00,rest,
3080.0,0,0.225372,25.00,rest,
3090.0,0,0.225143,25.00,rest,
3100.0,0,0.225456,25.00,rest,
3110.0,0,0.225738,25.00,rest,
3120.0,0,0.225358,25.00,rest,
3130.0,0,0.225408,25.00,rest,
3140.0,0,0.225410,25.00,rest,
3150.0,0,0.225509,25.00,rest,
3160.0,0,0.224998,25.00,rest,
3170.0,0,0.225406,25.00,rest,
3180.0,0,0.225220,25.00,rest,
3190.0,0,0.225742,25.00,rest,
3200.0,0,0.225245,25.00,rest,
3210.0,0,0.225649,25.00,rest,
3220.0,0,0.225933,25.00,rest,
3230.0,0,0.225382,25.00,rest,
3240.0,0,0.225296,25.00,rest,
3250.0,0,0.225534,25.00,rest,
3260.0,0,0.225476,25.00,rest,
3270.0,0,0.225178,25.00,rest,
3280.0,0,0.225614,25.00,rest,
3290.0,0,0.226081,25.00,rest,
3300.0,0,0.225399,25.00,rest,
3310.0,0,0.225415,25.00,rest,
3320.0,0,0.225163,25.00,rest,
3330.0,0,0.225572,25.00,rest,
3340.0,0,0.225102,25.00,rest,
3350.0,0,0.225144,25.00,rest,
3360.0,0,0.225860,25.00,rest,
3370.0,0,0.225205,25.00,rest,
3380.0,0,0.225801,25.00,rest,
3390.0,0,0.225933,25.00,rest,
3400.0,0,0.225554,25.00,rest,
3410.0,0,0.225642,25.00,rest,
3420.0,0,0.226062,25.00,rest,
3430.0,0,0.225417,25.00,rest,
3440.0,0,0.225298,25.00,rest,
3450.0,0,0.225070,25.00,rest,
3460.0,0,0.225489,25.00,rest,
3470.0,0,0.225920,25.00,rest,
3480.0,0,0.225764,25.00,rest,
3490.0,0,0.225194,25.00,rest,
3500.0,0,0.225220,25.00,rest,
3510.0,0,0.225325,25.00,rest,
3520.0,0,0.225564,25.00,rest,
3530.0,0,0.225415,25.00,rest,
3540.0,0,0.225540,25.00,rest,
3550.0,0,0.225565,25.00,rest,
3560.0,0,0.225387,25.00,rest,
3570.0,0,0.225464,25.00,rest,
3580.0,0,0.225538,25.00,rest,
3590.0,0,0.225451,25.00,rest,
3600.0,0,0.225627,25.00,rest,2
3610.0,0,0.226037,25.00,rest,2
3620.0,0,0.225654,25.00,rest,2
3630.0,0,0.225493,25.00,rest,2
3640.0,0,0.224970,25.00,rest,2
3650.0,0,0.225593,25.00,rest,2
3660.0,0,0.224892,25.00,rest,2
3670.0,0,0.225053,25.00,rest,2
3680.0,0,0.225733,25.00,rest,2
3690.0,0,0.225688,25.00,rest,2
3700.0,0,0.225431,25.00,rest,2
3710.0,0,0.224963,25.00,rest,2
3720.0,0,0.225365,25.00,rest,2
3730.0,0,0.225273,25.00,rest,2
3740.0,0,0.225667,25.00,rest,2
3750.0,0,0.226153,25.00,rest,2
3760.0,0,0.225541,25.00,rest,2
3770.0,0,0.225242,25.00,rest,2
3780.0,0,0.225125,25.00,rest,2
3790.0,0,0.225459,25.00,rest,2
3800.0,0,0.225423,25.00,rest,2
3810.0,0,0.225131,25.00,rest,2
3820.0,0,0.225511,25.00,rest,2
3830.0,0,0.225131,25.00,rest,2
3840.0,0,0.225810,25.00,rest,2
3850.0,0,0.225795,25.00,rest,2
3860.0,0,0.225802,25.00,rest,2
3870.0,0,0.225334,25.00,rest,2
3880.0,0,0.225631,25.00,rest,2
3890.0,0,0.225437,25.00,rest,2
3900.0,0,0.225360,25.00,rest,2
3910.0,0,0.225374,25.00,rest,2
3920.0,0,0.225086,25.00,rest,2
3930.0,0,0.225043,25.00,rest,2
3940.0,0,0.225714,25.00,rest,2
3950.0,0,0.225419,25.00,rest,2
3960.0,0,0.225541,25.00,rest,2
3970.0,0,0.225777,25.00,rest,2
3980.0,0,0.224956,25.00,rest,2
3990.0,0,0.225241,25.00,rest,2
4000.0,0,0.225529,25.00,rest,2
4010.0,0,0.225594,25.00,rest,2
4020.0,0,0.225363,25.00,rest,2
4030.0,0,0.225785,25.00,rest,2
4040.0,0,0.225539,25.00,rest,2
4050.0,0,0.225112,25.00,rest,2
4060.0,0,0.225197,25.00,rest,2
4070.0,0,0.225718,25.00,rest,2
4080.0,0,0.225615,25.00,rest,2
4090.0,0,0.224906,25.00,rest,2
4100.0,0,0.225880,25.00,rest,2
4110.0,0,0.225656,25.00,rest,2
4120.0,0,0.225879,25.00,rest,2
4130.0,0,0.225361,25.00,rest,2
4140.0,0,0.225387,25.00,rest,2
4150.0,0,0.225138,25.00,rest,2
4160.0,0,0.226237,25.00,rest,2
4170.0,0,0.225424,25.00,rest,2
4180.0,0,0.225952,25.00,rest,2
4190.0,0,0.225282,25.00,rest,2
4200.0,0,0.225525,25.00,rest,2
4210.0,0.1,0.204526,25.00,pulse,2
4220.0,0.1,0.202407,25.00,pulse,2
4230.0,0.1,0.201140,25.00,pulse,2
4240.0,0.1,0.199084,25.00,pulse,2
4250.0,0.1,0.198567,25.00,pulse,2
4260.0,0.1,0.197248,25.00,pulse,2
4270.0,0.1,0.195824,25.00,pulse,2
4280.0,0.1,0.195047,25.00,pulse,2
4290.0,0.1,0.194179,25.00,pulse,2
4300.0,0.1,0.193471,25.00,pulse,2
4310.0,0.1,0.192538,25.00,pulse,2
4320.0,0.1,0.191702,25.00,pulse,2
4330.0,0.1,0.191146,25.00,pulse,2
4340.0,0.1,0.190248,25.00,pulse,2
4350.0,0.1,0.189517,25.00,pulse,2
4360.0,0.1,0.189265,25.00,pulse,2
4370.0,0.1,0.188944,25.00,pulse,2
4380.0,0.1,0.187642,25.00,pulse,2
4390.0,0.1,0.187546,25.00,pulse,2
4400.0,0.1,0.186812,25.00,pulse,2
4410.0,0.1,0.186194,25.00,pulse,2
4420.0,0.1,0.186239,25.00,pulse,2
4430.0,0.1,0.185338,25.00,pulse,2
4440.0,0.1,0.185466,25.00,pulse,2
4450.0,0.1,0.184317,25.00,pulse,2
4460.0,0.1,0.184212,25.00,pulse,2
4470.0,0.1,0.183582,25.00,pulse,2
4480.0,0.1,0.182985,25.00,pulse,2
4490.0,0.1,0.182955,25.00,pulse,2
4500.0,0.1,0.182305,25.00,pulse,2
4510.0,0.1,0.182108,25.00,pulse,2
4520.0,0.1,0.181492,25.00,pulse,2
4530.0,0.1,0.180761,25.00,pulse,2
4540.0,0.1,0.180638,25.00,pulse,2
4550.0,0.1,0.180265,25.00,pulse,2
4560.0,0.1,0.180116,25.00,pulse,2
4570.0,0.1,0.179133,25.00,pulse,2
4580.0,0.1,0.178966,25.00,pulse,2
4590.0,0.1,0.178029,25.00,pulse,2
4600.0,0.1,0.178305,25.00,pulse,2
4610.0,0.1,0.177342,25.00,pulse,2
4620.0,0.1,0.176675,25.00,pulse,2
4630.0,0.1,0.176742,25.00,pulse,2
4640.0,0.1,0.176626,25.00,pulse,2
4650.0,0.1,0.175363,25.00,pulse,2
4660.0,0.1,0.175010,25.00,pulse,2
4670.0,0.1,0.174620,25.00,pulse,2
4680.0,0.1,0.174001,25.00,pulse,2
4690.0,0.1,0.173940,25.00,pulse,2
4700.0,0.1,0.173060,25.00,pulse,2
4710.0,0.1,0.172551,25.00,pulse,2
4720.0,0.1,0.172397,25.00,pulse,2
4730.0,0.1,0.171439,25.00,pulse,2
4740.0,0.1,0.171228,25.00,pulse,2
4750.0,0.1,0.170230,25.00,pulse,2
4760.0,0.1,0.169571,25.00,pulse,2
4770.0,0.1,0.168788,25.00,pulse,2
4780.0,0.1,0.169292,25.00,pulse,2
4790.0,0.1,0.168024,25.00,pulse,2
4800.0,0.1,0.167573,25.00,pulse,2
4810.0,0,0.182846,25.00,rest,2
4820.0,0,0.184068,25.00,rest,2
4830.0,0,0.184605,25.00,rest,2
4840.0,0,0.185547,25.00,rest,2
4850.0,0,0.184946,25.00,rest,2
4860.0,0,0.185009,25.00,rest,2
4870.0,0,0.185347,25.00,rest,2
4880.0,0,0.185392,25.00,rest,2
4890.0,0,0.186134,25.00,rest,2
4900.0,0,0.186253,25.00,rest,2
4910.0,0,0.185800,25.00,rest,2
4920.0,0,0.185740,25.00,rest,2
4930.0,0,0.186109,25.00,rest,2
4940.0,0,0.186683,25.00,rest,2
4950.0,0,0.185462,25.00,rest,2
4960.0,0,0.186502,25.00,rest,2
4970.0,0,0.186052,25.00,rest,2
4980.0,0,0.186714,25.00,rest,2
4990.0,0,0.186101,25.00,rest,2
5000.0,0,0.186359,25.00,rest,2
5010.0,0,0.186009,25.00,rest,2
5020.0,0,0.186183,25.00,rest,2
5030.0,0,0.186904,25.00,rest,2
5040.0,0,0.186745,25.00,rest,2
5050.0,0,0.186388,25.00,rest,2
5060.0,0,0.186255,25.00,rest,2
5070.0,0,0.185955,25.00,rest,2
5080.0,0,0.186411,25.00,rest,2
5090.0,0,0.186525,25.00,rest,2
5100.0,0,0.186514,25.00,rest,2
5110.0,0,0.186514,25.00,rest,2
5120.0,0,0.186209,25.00,rest,2
5130.0,0,0.186529,25.00,rest,2
5140.0,0,0.186540,25.00,rest,2
5150.0,0,0.186940,25.00,rest,2
5160.0,0,0.187115,25.00,rest,2
5170.0,0,0.186516,25.00,rest,2
5180.0,0,0.186328,25.00,rest,2
5190.0,0,0.186540,25.00,rest,2
5200.0,0,0.186378,25.00,rest,2
5210.0,0,0.186338,25.00,rest,2
5220.0,0,0.186544,25.00,rest,2
5230.0,0,0.186250,25.00,rest,2
5240.0,0,0.186745,25.00,rest,2
5250.0,0,0.186533,25.00,rest,2
5260.0,0,0.186639,25.00,rest,2
5270.0,0,0.186510,25.00,rest,2
5280.0,0,0.186347,25.00,rest,2
5290.0,0,0.186281,25.00,rest,2
5300.0,0,0.186494,25.00,rest,2
5310.0,0,0.186401,25.00,rest,2
5320.0,0,0.186636,25.00,rest,2
5330.0,0,0.186565,25.00,rest,2
5340.0,0,0.186158,25.00,rest,2
5350.0,0,0.186587,25.00,rest,2
5360.0,0,0.186164,25.00,rest,2
5370.0,0,0.186382,25.00,rest,2
5380.0,0,0.186478,25.00,rest,2
5390.0,0,0.185944,25.00,rest,2
5400.0,0,0.186594,25.00,rest,2
5410.0,0,0.186612,25.00,rest,
5420.0,0,0.186520,25.00,rest,
5430.0,0,0.186440,25.00,rest,
5440.0,0,0.186455,25.00,rest,
5450.0,0,0.186274,25.00,rest,
5460.0,0,0.186486,25.00,rest,
5470.0,0,0.186401,25.00,rest,
5480.0,0,0.186595,25.00,rest,
5490.0,0,0.186206,25.00,rest,
5500.0,0,0.186638,25.00,rest,
5510.0,0,0.186610,25.00,rest,
5520.0,0,0.186525,25.00,rest,
5530.0,0,0.186435,25.00,rest,
5540.0,0,0.186733,25.00,rest,
5550.0,0,0.186068,25.00,rest,
5560.0,0,0.186705,25.00,rest,
5570.0,0,0.186640,25.00,rest,
5580.0,0,0.186652,25.00,rest,
5590.0,0,0.186682,25.00,rest,
5600.0,0,0.186371,25.00,rest,
5610.0,0,0.186489,25.00,rest,
5620.0,0,0.186758,25.00,rest,
5630.0,0,0.186697,25.00,rest,
5640.0,0,0.186629,25.00,rest,
5650.0,0,0.186113,25.00,rest,
5660.0,0,0.186729,25.00,rest,
5670.0,0,0.186918,25.00,rest,
5680.0,0,0.186870,25.00,rest,
5690.0,0,0.186637,25.00,rest,
5700.0,0,0.186100,25.00,rest,
5710.0,0,0.186850,25.00,rest,
5720.0,0,0.186523,25.00,rest,
5730.0,0,0.185808,25.00,rest,
5740.0,0,0.186680,25.00,rest,
5750.0,0,0.186120,25.00,rest,
5760.0,0,0.186178,25.00,rest,
5770.0,0,0.186377,25.00,rest,
5780.0,0,0.186949,25.00,rest,
5790.0,0,0.186456,25.00,rest,
5800.0,0,0.186649,25.00,rest,
5810.0,0,0.187092,25.00,rest,
5820.0,0,0.187046,25.00,rest,
5830.0,0,0.186536,25.00,rest,
5840.0,0,0.186495,25.00,rest,
5850.0,0,0.186189,25.00,rest,
5860.0,0,0.186359,25.00,rest,
5870.0,0,0.186695,25.00,rest,
5880.0,0,0.186686,25.00,rest,
5890.0,0,0.186600,25.00,rest,
5900.0,0,0.186866,25.00,rest,
5910.0,0,0.186336,25.00,rest,
5920.0,0,0.186551,25.00,rest,
5930.0,0,0.186787,25.00,rest,
5940.0,0,0.186743,25.00,rest,
5950.0,0,0.186889,25.00,rest,
5960.0,0,0.186686,25.00,rest,
5970.0,0,0.186475,25.00,rest,
5980.0,0,0.186676,25.00,rest,
5990.0,0,0.186267,25.00,rest,
6000.0,0,0.186075,25.00,rest,3
6010.0,0,0.186742,25.00,rest,3
6020.0,0,0.186551,25.00,rest,3
6030.0,0,0.186660,25.00,rest,3
6040.0,0,0.186058,25.00,rest,3
6050.0,0,0.186458,25.00,rest,3
6060.0,0,0.186387,25.00,rest,3
6070.0,0,0.186308,25.00,rest,3
6080.0,0,0.185891,25.00,rest,3
6090.0,0,0.186467,25.00,rest,3
6100.0,0,0.186837,25.00,rest,3
6110.0,0,0.186682,25.00,rest,3
6120.0,0,0.186387,25.00,rest,3
6130.0,0,0.186563,25.00,rest,3
6140.0,0,0.186794,25.00,rest,3
6150.0,0,0.185739,25.00,rest,3
6160.0,0,0.186530,25.00,rest,3
6170.0,0,0.186730,25.00,rest,3
6180.0,0,0.186772,25.00,rest,3
6190.0,0,0.187078,25.00,rest,3
6200.0,0,0.186908,25.00,rest,3
6210.0,0,0.186661,25.00,rest,3
6220.0,0,0.186658,25.00,rest,3
6230.0,0,0.186803,25.00,rest,3
6240.0,0,0.186406,25.00,rest,3
6250.0,0,0.186555,25.00,rest,3
6260.0,0,0.186839,25.00,rest,3
6270.0,0,0.187155,25.00,rest,3
6280.0,0,0.186520,25.00,rest,3
6290.0,0,0.186553,25.00,rest,3
6300.0,0,0.186627,25.00,rest,3
6310.0,0,0.186970,25.00,rest,3
6320.0,0,0.186558,25.00,rest,3
6330.0,0,0.187008,25.00,rest,3
6340.0,0,0.186277,25.00,rest,3
6350.0,0,0.186512,25.00,rest,3
6360.0,0,0.186508,25.00,rest,3
6370.0,0,0.186803,25.00,rest,3
6380.0,0,0.186881,25.00,rest,3
6390.0,0,0.186114,25.00,rest,3
6400.0,0,0.186293,25.00,rest,3
6410.0,0,0.186668,25.00,rest,3
6420.0,0,0.186370,25.00,rest,3
6430.0,0,0.186111,25.00,rest,3
6440.0,0,0.186879,25.00,rest,3
6450.0,0,0.186716,25.00,rest,3
6460.0,0,0.186715,25.00,rest,3
6470.0,0,0.186425,25.00,rest,3
6480.0,0,0.186876,25.00,rest,3
6490.0,0,0.186495,25.00,rest,3
6500.0,0,0.186896,25.00,rest,3
6510.0,0,0.186294,25.00,rest,3
6520.0,0,0.186311,25.00,rest,3
6530.0,0,0.186629,25.00,rest,3
6540.0,0,0.186357,25.00,rest,3
6550.0,0,0.186770,25.00,rest,3
6560.0,0,0.186645,25.00,rest,3
6570.0,0,0.186290,25.00,rest,3
6580.0,0,0.186589,25.00,rest,3
6590.0,0,0.186462,25.00,rest,3
6600.0,0,0.186842,25.00,rest,3
6610.0,0.1,0.170354,25.00,pulse,3
